parclab,parcf,parcr,parcw,parcl,parcs,parclspan,parlma,parf_auto,parf_fol,parf_lab,parTheta,partheta_min,partheta_woo,partheta_roo,partheta_lit,partheta_som,pard_onset,parcronset,pard_fall,parcrfall,parCI,parlidf,parcab,parRUB,parRdsc,parCB6F,pargm,parBallBerrySlope,parBallBerry0
321.8669,11.021408,1199.5592,12804.673,165.23795,25383.084,1.2913471,104.06983,0.3494072,0.39314505,0.55008996,0.07359111,0.005350716,2.552616e-05,0.0034143757,-0.0010894297,1.627932e-05,180.34435,28.367182,270.20956,17.798784,0.8206068,51.244133,47.934887,50.065323,0.0026186204,91.37283,0.8572479,4.9842443,0.05769889
136.15479,10.575058,1137.785,20970.643,74.36807,32213.062,1.6443973,135.00989,0.38568032,0.33005124,0.4428606,0.071188346,0.004711244,0.00021060447,0.003497442,0.0004260202,9.8786964e-05,182.3039,26.194899,264.8846,38.59589,0.70747745,59.730473,64.99761,49.647545,0.0012493483,72.27021,0.3080736,7.4311643,0.15156573
216.71736,9.868303,1180.8641,20968.824,62.49627,30488.943,1.8243626,127.797775,0.32206833,0.31660014,0.463146,0.07993689,0.005530399,0.00030627364,0.0029764473,-0.0007766579,0.0001337822,157.71263,30.427067,264.37195,26.919624,0.83783025,60.44913,46.360176,41.383163,0.0031058597,102.578514,0.9114528,6.610646,0.3417154
156.14958,8.3306265,977.7352,5045.045,-210.81949,6529.928,2.6821575,92.69873,0.37809718,0.28713614,0.4584644,0.070296735,0.0042002704,0.00028810173,0.0043748803,-0.00014410813,-9.916325e-05,159.22095,56.70251,252.00148,22.764431,0.8895349,71.65522,57.95288,67.49797,0.0021241477,79.58091,0.47448525,8.932958,0.26877353
188.79904,11.676231,1720.5454,25190.059,-153.94368,22059.666,1.7555021,96.74489,0.3474791,0.27751908,0.5351579,0.06614034,0.0027683522,0.00019556668,0.0032618027,-0.0015443322,0.00014483795,147.04086,38.527508,235.97685,21.727776,0.8422841,56.041515,57.939533,40.008274,0.0028499444,96.49642,1.7017297,4.090452,0.06658171
379.13965,10.138064,1221.5403,15131.047,-129.26913,24414.295,1.4426168,132.74718,0.3537996,0.31149912,0.51102734,0.072016396,0.0045075403,0.00017400291,0.0032072617,0.0012696555,0.00013723131,137.26387,37.42027,275.7242,27.75349,0.82706684,57.54525,58.63888,53.213253,0.002297982,89.23751,0.46974215,6.0748158,0.21872719
374.34024,9.390672,1141.33,23638.512,24.54429,12783.918,2.253535,115.87289,0.32734558,0.30812386,0.5162494,0.07174649,0.004508928,3.787111e-05,0.005347205,0.00051755673,0.00012106337,189.73537,52.829613,233.55408,26.783783,0.8975052,61.722084,62.768105,65.39561,0.0024457416,74.10035,0.97243756,8.240382,0.018435577
405.04434,11.263807,1303.1871,14928.325,438.7747,23042.057,1.4182287,114.29564,0.3702837,0.30872357,0.50736177,0.066588625,0.0065748394,0.0001015758,0.0036953306,0.00044607098,2.3177428e-05,148.15903,53.659428,257.52554,33.34439,0.88056517,59.285378,45.80327,52.433147,0.0028627594,95.22289,0.042460088,5.9302034,0.16874301
532.67944,10.704186,648.8941,30179.02,-15.802645,22742.18,1.6368724,119.884056,0.37621412,0.30249235,0.48757163,0.05925664,0.005508647,0.00037968994,0.0027541579,0.00041372053,9.2752125e-05,179.6429,40.85913,251.07242,42.052704,0.79074365,69.241234,61.772537,61.81528,0.0035019503,62.67893,0.15371148,5.311609,0.17255592
590.07227,10.673541,1245.8815,10311.564,27.502592,20423.172,1.1537691,111.12364,0.33676273,0.30316532,0.5209825,0.076462016,0.0061451956,0.00026534314,0.0022157195,-0.00048814117,0.00014131982,187.6654,47.995205,263.01205,9.257267,0.8805309,53.07275,69.504974,62.15492,0.003227176,77.16853,-0.08862033,7.147872,0.15792055
621.5243,9.094469,1079.9612,39843.086,120.88861,21754.953,1.8874813,111.712524,0.3399733,0.3998792,0.4261738,0.07055717,0.0039210645,4.688008e-06,0.003467322,-0.0015338949,0.00012863486,166.62714,40.331993,255.36417,42.30602,0.805918,59.32634,59.47042,61.687965,0.0015618788,73.7602,1.0500567,5.4897223,0.13258451
521.9687,11.070651,1394.9369,10617.304,-141.67834,2480.885,1.3095121,97.90068,0.3483422,0.388363,0.49180332,0.07546861,0.004579463,0.0001643482,0.0038735007,0.0005939149,6.724461e-05,166.11911,42.619766,236.65073,8.532091,0.80516386,57.446796,55.799484,63.550674,0.00229783,89.015594,0.80316496,3.9452715,0.08415825
441.4919,10.662666,1136.2142,16748.191,113.90555,21576.248,2.384292,116.58597,0.34561735,0.30621207,0.4944367,0.08378913,0.004491716,0.00029231617,0.0035030884,0.001642458,4.5272907e-05,182.53386,47.893467,242.28198,3.0105617,0.8612548,42.683247,56.410774,49.207626,0.0027910834,90.41954,1.5192062,5.681665,0.13789147
615.35693,9.705172,1223.4565,33759.062,-63.196556,12924.435,2.5876575,114.11357,0.4106126,0.327964,0.48731798,0.067436025,0.0033940368,0.000113835,0.004219039,0.00289842,-2.8322096e-05,161.96294,60.964718,245.22841,29.68239,0.79637146,55.983147,52.63554,60.853466,0.0038251085,73.326645,-0.010500994,2.188459,0.20689212
353.16187,10.252485,1133.9469,16746.83,101.19109,15290.958,1.0389867,123.946045,0.3134593,0.28783634,0.54000425,0.07370212,0.004467036,0.00025629794,0.0040180325,0.0015715976,4.4357916e-05,147.12479,33.540123,266.287,39.58287,0.8397776,61.200928,62.21785,51.11426,0.0025255836,90.87751,1.0796303,4.925321,0.28239533
436.69803,10.000263,1134.5575,26414.205,42.070583,38737.992,1.501916,114.56054,0.37707224,0.30903906,0.52200276,0.06587556,0.004403119,0.0001693352,0.0030019667,-0.0010797813,5.532574e-05,165.39064,40.31762,264.0929,35.452324,0.8764415,61.058834,70.430214,51.38967,0.0015661705,82.004105,1.338383,3.6686065,0.27692318
231.41823,10.394219,1319.8489,22374.748,-5.6163993,27988.514,1.2862229,126.68668,0.36087373,0.39131874,0.47367257,0.069699764,0.0049602906,0.00018486267,0.0021355273,-0.0003402502,-1.7557852e-05,165.76764,40.0012,270.53345,30.318647,0.87052405,63.25523,58.431854,32.73813,0.0014950206,91.63055,0.67127514,5.39525,0.15022072
466.8751,9.028006,1341.0254,18397.848,-241.96419,29960.041,1.3496436,141.93404,0.35807845,0.283504,0.49331015,0.06683619,0.0031498433,0.0002685875,0.0030073507,-0.0006578967,5.0841645e-05,186.14609,43.413296,206.50093,42.10491,0.8436011,68.69555,56.500584,65.129654,0.0031167017,71.331924,1.314485,5.3377805,0.14254332
156.3302,11.543775,1050.7697,15675.272,-54.000248,18451.709,1.1905482,124.26058,0.33742094,0.29656783,0.4893564,0.07212734,0.0051080813,0.00033209648,0.0013450654,0.00095370866,-4.2236818e-05,150.41037,36.91565,279.4379,35.787537,0.8400323,52.61488,65.67886,46.744614,0.00263705,83.82182,1.0181121,5.757305,0.09865991
302.456,11.053189,1179.6122,9058.904,55.47429,10939.079,1.6882824,107.598145,0.32899496,0.33123246,0.52917594,0.06823239,0.0046114577,0.00031652887,0.0039312085,0.00017811179,1.0747754e-05,155.68837,31.866592,243.28348,12.140228,0.83435595,63.02473,59.741745,66.79484,0.0015336507,81.831764,-0.01350468,8.677958,-0.0677098
420.97855,10.166329,1418.7515,13085.103,4.751144,26980.477,2.0160375,120.65194,0.40120095,0.35406563,0.3808029,0.06555588,0.004608008,1.858404e-05,0.0036522776,-0.0018711373,2.7297676e-05,205.38646,38.652916,270.49185,16.656433,0.9506271,65.43785,65.20129,53.95551,0.0015272528,82.014725,1.0699358,4.909417,0.19728036
533.02856,9.124004,1490.5126,29889.066,79.83671,32290.598,1.5034811,115.39437,0.3314635,0.36907348,0.526356,0.060669944,0.0042572776,0.0002089809,0.0022954778,0.0011425983,8.496461e-05,158.36687,42.37856,216.71234,17.444006,0.86487657,49.615433,47.146946,38.05892,0.002252151,73.75365,1.589922,5.372749,0.16171603
76.63675,9.735874,1347.4084,36947.62,33.580357,27285.156,2.3902476,126.63538,0.3389384,0.25246218,0.47026044,0.07127753,0.0038478181,0.00029879817,0.0033594314,-0.00082295586,-3.1797987e-05,162.89256,21.866713,248.58887,25.869198,0.83455855,67.60334,59.637085,51.36771,0.0024751504,76.75446,1.3130362,8.638833,0.06667815
733.51355,9.767383,1497.0774,14521.572,88.781364,26712.592,2.1950903,100.24648,0.3452329,0.38208264,0.44033003,0.06676873,0.0051815207,0.0002619915,0.003222012,-0.00067756657,-7.0375725e-05,172.66006,30.536652,199.56946,17.458977,0.9366536,55.526672,56.79516,43.92143,0.0007369868,78.05575,1.2445201,4.484687,0.2943171
415.67166,10.146517,1139.546,13523.556,-42.198803,42817.094,2.9370973,104.9397,0.33320233,0.35321996,0.56005776,0.05912688,0.003619678,0.00030613987,0.002713607,0.00041455586,-1.0453117e-05,156.42998,49.448097,257.69806,10.137027,0.8074703,62.618347,56.84749,75.55937,0.0016720203,84.27728,1.1847812,7.0249085,0.050949402
252.67607,9.756185,1142.9156,32766.51,-31.77689,14916.442,1.8936365,113.44908,0.39321175,0.30965108,0.45606634,0.065326616,0.0042606504,0.0002065521,0.00441753,0.002220871,0.00017766189,201.48737,21.83326,241.60161,26.939377,0.82270366,53.84557,57.482956,52.33834,0.0036992996,79.06099,0.5971924,4.5553656,0.14441425
67.55571,9.819214,982.26355,31723.664,-184.2561,16928.662,2.6327486,113.16582,0.3049526,0.39090878,0.50465935,0.06319448,0.0051092417,0.0002849203,0.004508315,-0.0012735522,5.0652343e-05,189.95862,39.690964,262.68213,18.108454,0.74207264,60.13351,66.93191,42.510517,0.002383872,88.696106,0.511822,7.2445683,0.20697491
696.0798,11.522949,1163.557,12524.453,-141.38493,21924.367,1.3324126,110.06567,0.3591043,0.30379692,0.46361494,0.080815695,0.004634154,0.000102761325,0.003749739,0.00056194625,-8.143939e-06,157.83475,46.69425,237.35919,17.573147,0.7981328,51.933548,55.15792,51.314354,0.0014112776,69.70532,1.1909792,3.5806406,0.05105602
385.7712,9.46173,990.8719,21781.023,-0.37092438,12626.905,1.3554432,132.04358,0.38588127,0.30825016,0.59064597,0.06658099,0.005139375,0.00018859924,0.004230991,0.00050617254,7.077253e-05,159.05168,51.205776,232.1395,42.773712,0.84600675,47.48235,78.974434,50.51417,0.0034096206,91.178116,1.5935344,5.73831,0.24293073
232.66449,8.340656,1525.6313,13700.686,-52.910957,5378.0835,3.1759205,102.88507,0.38907006,0.28131482,0.47786534,0.08048571,0.0058221538,0.00025503204,0.0034898182,-2.4334433e-06,4.929321e-05,167.72801,49.073177,240.79068,28.930204,0.8699989,59.16532,71.50622,34.356632,0.0035061608,72.74723,1.1762488,8.991861,0.23942684
443.2656,10.515422,1343.1376,37579.137,49.64084,33766.547,2.4047723,115.17297,0.37015918,0.29999927,0.47264466,0.07383927,0.005805735,0.00016190711,0.003918146,0.0013418047,9.666348e-05,198.10637,43.33869,253.18483,59.39814,0.7709968,49.472214,53.09306,51.978386,0.0031858725,88.47762,0.30436888,7.28521,0.012357011
308.16846,8.798706,1355.0382,36198.54,32.853275,17460.936,1.317877,124.59173,0.34080377,0.17848696,0.47632137,0.070588775,0.0036103798,0.00034372526,0.0031197113,-0.00057528995,0.00015683827,217.46165,34.871037,252.99123,27.271698,0.82175195,51.174847,57.157646,70.669365,0.0015966702,95.89118,0.5514466,1.4510455,0.1472946
167.06,10.55653,856.2574,23371.492,-237.47493,41783.348,2.1042533,116.8843,0.32053766,0.33974758,0.55959874,0.07328323,0.0036882898,0.00028188011,0.0055366503,-0.00020314485,-9.436089e-06,164.93639,60.044556,250.57434,40.45297,0.86656696,56.946045,55.39805,53.897606,0.0032189004,76.92288,0.62426597,4.468463,0.19385743
278.63538,9.2456455,1207.2156,35086.598,-99.86677,5375.016,2.120511,114.73673,0.31124687,0.37286222,0.45825806,0.07174356,0.0052857073,0.0002962995,0.0028016348,0.00074591814,3.1597083e-05,174.46078,54.539326,248.16043,19.515928,0.8730293,61.065693,67.60921,61.212852,0.0030645768,80.188484,0.936863,4.9220753,0.036997348
650.0618,9.996067,1388.6572,29129.18,-100.188866,16854.928,2.5747344,110.555885,0.3901394,0.327136,0.48254004,0.07193231,0.0049741613,0.00013259907,0.002228996,-0.00032713584,8.999216e-05,195.99748,44.86226,228.01433,14.66425,0.83238834,74.32384,55.403152,46.714268,0.0026762912,87.545525,0.61337614,4.80284,0.10578797
173.44588,10.532472,1170.2977,13802.042,160.4838,35682.91,1.8599346,116.81955,0.35608178,0.28509226,0.5041216,0.07350765,0.0021269722,0.0003686217,0.0028493048,-0.001135768,4.4204775e-05,181.16566,34.997093,254.6848,32.634,0.8776245,66.668526,56.905804,51.201187,0.0013501116,87.57526,0.8062085,7.76353,0.11435191
318.6602,9.377819,1358.6781,32435.334,-260.91373,22325.062,1.3991208,143.14856,0.28846243,0.32505473,0.5086271,0.06369116,0.0034485376,0.00036710425,0.0052067437,-0.00025891964,7.738498e-05,201.44814,51.604168,239.20679,39.553032,0.84799147,53.43197,57.816055,61.74388,0.0014389884,76.121796,0.5283282,4.052028,0.24940877
947.97736,10.097172,1175.0331,24022.537,200.92279,23774.996,1.2991153,119.42734,0.35642365,0.35309505,0.5767528,0.067015916,0.0033116555,9.8376055e-05,0.0041335905,-0.0015775677,0.00010840997,136.77847,23.93472,212.74696,20.429943,0.8396693,62.415558,60.648674,55.600212,0.0034308685,70.735016,1.2283151,6.034467,-0.0302678
366.68896,9.922792,984.86755,1889.3134,218.86922,12184.592,2.5641644,128.15166,0.3150757,0.39253095,0.48124558,0.06465684,0.0045285528,0.00016459542,0.00212024,0.0013537089,1.5484808e-05,170.26677,44.71832,264.33075,29.670073,0.89314026,63.636906,60.58944,66.246735,0.0037751407,84.72413,0.9742646,5.575114,0.07771262
282.35257,11.588858,1218.0964,20670.936,-107.69423,37799.066,2.0767438,127.77068,0.33140612,0.31807095,0.529484,0.061432973,0.0040094326,0.0003993248,0.00479036,-0.00070841523,3.755202e-05,158.12657,42.885975,247.18869,22.758717,0.9024661,61.140606,62.97635,40.93635,0.0023625577,65.80764,0.36701602,7.3860955,0.14490779
745.17084,7.987554,1728.5067,23426.617,450.10727,21030.316,1.4413317,102.266945,0.32524815,0.3112089,0.5249653,0.071147785,0.004598297,0.00025093276,0.005004005,0.00030277687,3.9145874e-05,177.81635,36.32826,259.3965,13.25307,0.80021656,69.61648,57.863194,56.147903,0.0025309632,96.86628,0.9429558,7.698975,0.22488664
649.416,10.338662,1010.46625,14130.904,1.4200051,6617.655,1.2324108,114.59518,0.37197256,0.45313367,0.5690971,0.07599544,0.004504764,0.0002292491,0.0038439324,0.0019752625,0.00013472074,175.97516,40.43669,230.42227,42.020527,0.79025644,64.79023,36.899563,48.946037,0.003336859,94.92032,0.43800563,2.8580453,0.046957433
318.10822,9.933489,1079.3635,16127.861,173.62442,28255.348,2.4679768,127.48407,0.31220973,0.32841063,0.537902,0.06021151,0.004885366,0.00023101953,0.0016427829,-0.00014817697,9.275495e-05,163.34006,34.092342,231.72789,40.880753,0.81310123,69.20723,61.93445,63.61988,0.0027748202,86.303696,1.1614754,5.8375444,0.162016
691.9242,9.461612,1129.3936,12036.144,152.43842,3785.4282,1.5717901,122.454865,0.3735267,0.2813434,0.42033795,0.062179245,0.003400656,0.00025369003,0.0034169087,-0.00042302746,-0.00012508965,172.6477,46.370235,238.64113,33.860504,0.8523829,52.531147,53.911324,42.88318,0.0036602875,74.751816,1.0793598,5.448963,0.25560078
285.8225,9.338366,1464.8839,15558.543,-176.3235,22027.889,2.3429146,126.83954,0.3650812,0.415311,0.44112667,0.07111323,0.0056444397,8.262934e-05,0.0023492244,0.0017602788,2.3254142e-05,168.1088,46.22219,175.37415,25.703096,0.8174932,65.676674,45.80797,35.463013,0.0039156675,84.727104,1.0713676,4.7876863,0.07967643
580.70795,10.405333,967.44824,16465.943,-99.21431,20621.857,1.0565171,112.031075,0.33896282,0.42408207,0.57769537,0.07335316,0.004292264,0.000240058,0.002681178,-0.0008513104,-3.0758536e-05,187.61182,34.118793,250.52461,39.849365,0.8565738,57.109642,57.31744,42.185986,0.0012532892,81.42265,0.33556023,6.5398273,0.21870928
551.16864,9.351706,1236.4401,21294.76,-56.53016,30834.89,1.9021807,117.59943,0.29735777,0.3242366,0.4857864,0.068549536,0.005729762,0.00027168533,0.0022137747,0.0002756051,1.7472494e-05,185.0619,46.087833,254.07323,20.191292,0.8586676,59.05879,47.450676,45.54703,0.0023831401,82.22075,0.68381304,6.732205,0.21924047
361.9395,10.02271,1073.5269,6760.14,-81.21093,22468.463,1.0824012,123.972206,0.3301169,0.35168263,0.44862288,0.074689396,0.004139615,9.372545e-05,0.002826754,0.00070794695,5.769427e-05,199.50923,47.309414,241.8273,28.777262,0.8575455,60.802246,68.13374,49.856,0.0016478221,85.27863,1.0334786,6.489384,0.21762924
297.63165,11.526143,1015.9275,35360.824,-387.79648,17699.83,1.8456585,114.64816,0.34566414,0.40634486,0.4309153,0.07797712,0.003536117,0.0003474561,0.00290389,0.00085760764,0.00014325704,193.77106,47.538742,251.3129,39.19558,0.82291687,66.923195,56.437447,42.47676,0.0037942654,66.80566,0.9979718,8.671813,0.16520214
428.36514,10.817982,1322.1802,19539.516,-255.33002,33752.39,1.0499955,110.566315,0.44859684,0.3227738,0.46077254,0.06814016,0.006262316,0.00022977513,0.0032091255,0.00060659647,1.5393784e-05,166.13155,32.635532,247.06339,30.107246,0.8797601,61.82992,60.936646,52.000774,0.0027800004,66.74173,1.486123,5.8704257,0.059687756
389.48663,8.746043,1166.1161,34985.188,-127.98994,-1543.6112,2.5713465,127.78797,0.37799335,0.32707167,0.43855268,0.07204485,0.0033583245,0.00013520743,0.0031949005,0.0007687627,-0.00012824876,198.95003,47.89966,214.8995,32.82922,0.8364327,65.024155,60.741543,54.18801,0.0037637765,93.328384,0.85092187,3.5890336,0.058945023
415.40417,8.707075,1230.9415,27463.148,281.21588,30281.107,1.5082524,116.94192,0.39277866,0.30300406,0.50916404,0.06509375,0.0040437295,0.0003404122,0.0034696418,-0.0010367282,0.00015588837,155.27528,54.764256,230.5767,33.121357,0.90533084,49.59152,67.31052,43.80062,0.004152411,67.203094,1.6403599,6.969968,-0.048152693
287.44678,10.625084,860.2696,13756.059,442.51868,20885.404,1.5454808,91.95871,0.35071895,0.41262528,0.4248141,0.07085631,0.005682969,0.00021518076,0.003504391,0.0007383333,5.7740363e-05,149.00879,41.21561,259.07947,50.3003,0.85546774,57.12035,53.468964,45.987408,0.0018652366,88.01758,0.89509034,7.1324487,0.124450475
89.75813,10.297261,1099.3281,41796.688,-179.39842,12436.252,1.8953747,130.43036,0.28401887,0.29246962,0.4961192,0.074262016,0.0034550368,6.0006856e-05,0.0037791037,-0.00053639396,7.40702e-05,200.14134,19.63061,258.8573,39.806065,0.819003,47.404575,51.86227,67.54944,0.002429217,85.22332,0.6500906,6.4264035,0.034529287
441.27637,9.476217,1383.7281,7926.018,-46.297375,27279.385,2.128995,115.163246,0.36371428,0.33660713,0.42956895,0.07123198,0.0040931776,5.804727e-05,0.003937726,0.0007597113,-3.0708135e-05,179.78896,33.5644,272.97086,16.2123,0.8022842,62.99333,50.128635,60.5262,0.0033594545,77.80912,0.85952574,5.5125666,0.24228002
303.91708,8.805285,1175.6437,16812.33,131.81761,17627.049,2.1636307,109.16289,0.3484398,0.3959684,0.54499686,0.07213528,0.0051835696,0.00019731725,0.00033602148,0.0014636725,0.00024367424,152.60826,49.33678,232.94775,12.143075,0.85536677,54.000793,67.37321,42.087437,0.0024102486,78.69286,0.5461033,6.270912,0.16968091
531.17596,9.920567,1119.6287,14575.228,-136.22697,35522.78,1.3127266,129.42726,0.37348515,0.32835233,0.5367338,0.06346821,0.004739855,0.0002537119,0.0034812992,-3.8667138e-05,4.9811533e-05,207.77565,37.81951,250.63078,36.985813,0.86066777,59.174187,69.41153,48.784504,0.003735264,93.425606,0.39300987,6.0943985,-0.0012607399
218.20924,9.668441,1098.513,24526.652,-42.457813,32603.305,2.498589,105.360954,0.3409591,0.3622257,0.48773578,0.07564399,0.0055152886,0.0002043656,0.0023946709,0.0003056095,-6.829564e-05,180.89806,58.688553,259.69162,24.467901,0.83446854,54.64777,62.905792,44.209618,0.003201114,86.60435,1.5568627,5.9224834,0.03385868
401.22452,9.827736,1477.5724,12743.319,-124.49108,4875.9087,1.1553344,119.219345,0.3533026,0.3900929,0.49545395,0.07023063,0.004702276,0.00015775448,0.0029371497,-0.0008375855,-0.00011863992,170.24792,13.473252,257.27365,38.503246,0.8436024,58.844692,57.960403,53.38324,0.0014564614,83.22977,0.8225978,3.241461,0.053350948
443.9401,10.495586,1236.9331,17372.148,387.48502,14660.079,2.0124738,110.14051,0.38332194,0.42985985,0.5783262,0.0774462,0.003604385,0.0002350874,0.0033991612,-0.00059979694,0.00015661353,167.24254,50.51742,231.57932,18.293516,0.8614907,62.90087,66.55319,61.47433,0.0021878793,64.101074,0.7894862,3.2120237,0.16773781
495.4506,8.223018,877.4868,24949.902,-61.262047,40662.605,1.5311848,114.3635,0.4240192,0.27502435,0.5343538,0.06930662,0.0060755317,0.00027963796,0.0029516486,-0.00041299875,6.4916574e-05,188.91629,47.604355,223.2439,25.715334,0.8140803,55.139156,54.315014,64.5615,0.0014944596,88.77308,0.85777396,4.649838,0.1562254
125.67653,11.348447,1365.6742,11776.31,-202.33327,32641.035,2.8391154,114.37895,0.30522805,0.36171502,0.5574338,0.074902035,0.004592813,0.00014362251,0.0033124713,0.00037829028,3.150656e-05,131.59639,46.019997,209.3046,38.865486,0.8290897,56.200558,60.83755,48.51108,0.002784614,103.10059,0.42124763,7.4621463,0.1667662
76.91909,9.825013,1220.43,24009.318,-150.78032,19248.254,3.679871,129.67091,0.32930815,0.32423836,0.5155191,0.069733925,0.0045828535,0.00018431887,0.0053237164,-0.0007463785,0.00012215195,159.43138,39.93994,235.46541,7.597181,0.82115656,55.11537,54.0888,54.49634,0.0033302698,79.44572,1.4828017,5.52426,0.02186087
589.699,8.261708,723.9587,33477.95,30.90717,32944.082,1.6917329,130.24596,0.26926357,0.3225143,0.5055601,0.07579606,0.004645779,0.00022233646,0.003940267,-0.0010003409,-6.3982065e-05,158.6104,34.315044,222.08626,29.34572,0.8314227,64.16284,62.282955,38.03561,0.005160892,85.774345,0.5067078,3.9224992,0.11871684
278.3381,9.792038,1199.1211,9617.615,186.53212,9068.917,1.8455878,127.97163,0.37492773,0.40196776,0.52465457,0.06931353,0.004633965,0.0002321168,0.0038086467,0.00019820294,0.00010171634,156.61978,45.261757,234.5564,17.775587,0.8420724,53.903633,55.769806,47.967926,0.0015955614,78.137405,0.4492167,4.002758,0.21524063
102.69315,8.58956,1252.3066,34769.477,-169.77809,26542.633,1.3356864,117.48303,0.33664852,0.31674868,0.4860892,0.0745002,0.0051716696,0.00021389984,0.002315179,-0.0009422679,9.356292e-05,183.423,62.230957,251.91367,15.096149,0.8905822,51.9113,66.23032,70.353615,0.003904047,96.95102,1.0600594,5.3179307,0.18214583
164.77087,11.941917,962.95886,17089.557,-141.33272,41202.598,1.830781,125.85311,0.3768024,0.33659837,0.52784544,0.06309775,0.0036709656,0.00035078704,0.005048976,0.0004328794,1.0777959e-05,154.5371,57.579517,284.83615,36.26923,0.8433604,62.56504,69.982895,48.030655,0.0040478283,83.85837,1.3275021,7.5485353,0.36857536
458.3754,10.3855095,1377.0383,26724.86,-229.62416,37148.52,2.2317014,101.63293,0.40119654,0.2752464,0.39323387,0.06848918,0.005230062,0.00017502843,0.0020755613,0.00016832267,0.00010960177,176.04764,46.091454,262.00415,19.066357,0.8690399,59.097588,64.84947,60.741776,0.0033856397,96.30503,1.2597512,6.0629673,0.10481036
318.32974,9.669715,1539.1046,10467.32,99.42233,20877.871,2.8445404,121.341156,0.38900098,0.3724048,0.4715693,0.06208377,0.004576149,0.00021650764,0.0027379366,0.00033890837,-6.139951e-05,169.50163,51.133884,244.65668,53.562088,0.8313819,51.646336,65.38684,54.429264,0.0032054456,91.82692,0.49374002,6.155535,0.102963656
571.31335,10.139651,1751.32,25418.607,215.24533,32552.582,1.5619276,97.52336,0.3965783,0.3518157,0.5236373,0.078590795,0.0044914577,0.00013665554,0.0017293822,0.00038796847,3.8962644e-06,141.2263,42.164917,259.2697,20.638338,0.82348007,65.56796,52.426544,49.81219,0.0019405675,74.03573,0.7285889,9.141708,0.10770776
263.24942,10.267726,1281.2584,29789.436,45.85551,33004.395,1.1749886,114.400764,0.38150465,0.3082893,0.4412052,0.075978905,0.0044846716,0.00029835416,0.0033217885,-0.00011609488,6.668295e-05,161.75029,54.755333,256.04117,8.211051,0.832287,54.48345,57.961018,48.83075,0.0018967346,79.95571,0.88168293,3.6937912,0.07150882
303.29898,10.105157,1578.0105,23118.033,242.55873,14900.787,1.042853,119.800766,0.35545272,0.33598408,0.5648102,0.0769401,0.0065202923,8.2855484e-05,0.002903952,0.00084466377,9.297932e-05,190.9391,45.919006,264.4518,3.9890847,0.83222693,49.68647,59.71003,59.836773,0.0021186422,91.1361,0.8588802,5.595822,0.006016145
172.70244,8.374849,1454.7948,25735.502,62.43213,27929.156,1.9282364,114.90831,0.3723542,0.32330868,0.56224006,0.07119722,0.00465209,0.0002617232,0.0024535633,0.000601057,-1.160848e-05,183.77747,34.964157,227.875,16.456177,0.92006236,65.84433,63.347904,58.02467,0.002515346,77.18978,0.83777446,6.0838084,-0.010989758
