pft,sw,par,ta,vpd,wds,lai,sza,vza,raa,CI,lidf,cab,lma,RUB,Rdsc,CB6F,gm,BallBerrySlope,BallBerry0,an,lst,fpar,ref_red,ref_nir,brf_red,brf_nir
10.0,302.015,605.28,29.5239,16.1411,7.62323778244647,2.0,58.6456916817819,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.1595109961674455,28.326432681748656,0.7407140812571961,0.03220008467033292,0.38313175590192833,0.036319887897544076,0.29720715780159274
10.0,621.965,1181.35,27.9341,20.1484,5.532961453668679,2.1,47.19497311100169,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,10.534947338582015,26.742568182308105,0.754788545774823,0.031186655785886867,0.38538786651779405,0.03502315516848965,0.29600218024698477
10.0,717.085,1354.145,30.4519,18.70405,8.00924559497319,1.7000000000000002,37.18690466317909,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.80302558334819,29.310321361557385,0.6819031808781755,0.03659761882500469,0.37688377093928904,0.042248815374205474,0.30233945747604957
10.0,384.19,745.3199999999999,24.5227,18.45395,5.3689599558953045,1.5,46.44598528381821,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.676146288944089,23.463989982222984,0.6384237500357809,0.03987583070068514,0.37029402333962064,0.046310411260025025,0.3047565384918814
10.0,385.755,755.3050000000001,30.0487,18.5247,12.0516757732007,1.2000000000000002,47.978871979588064,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,5.857114905351247,28.92762832840947,0.5594235108652253,0.04610328438375492,0.356815031389679,0.053703798100299585,0.3069762083259183
10.0,-4.07,0.03,3.56675,2.13105,1.9797080724235097,0.7000000000000001,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.05721665535266475,2.3916911398656566,0.3874907213312248,0.04959777076724515,0.34021606770238116,0.001584226741550994,0.20971257637387203
10.0,54.47,145.58499999999998,10.4941,0.7744500000000001,2.441676126784685,1.2000000000000002,56.06012188108468,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.6745844775790113,9.584275859919103,0.5608412570838306,0.04601640913158494,0.3566268006825825,0.053516634813690504,0.3068842375549239
10.0,119.025,266.91,2.79665,3.0845,5.0234735100909145,0.5,53.55096163272502,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.0631287443367616,1.8027099263609898,0.2938970624284567,0.06832341712555287,0.2827286836955601,0.07597726214226873,0.2737248775390028
10.0,156.01,307.605,29.177100000000003,17.4515,7.401854119228905,1.7000000000000002,70.92822089447571,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.199351433292743,28.01290457976461,0.6928877063437076,0.03595958277795089,0.3754736080754396,0.040989399614958025,0.30207969361258463
10.0,608.625,1077.505,11.85615,6.11455,6.1469732468738005,0.5,61.69148365788202,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.126719053246058,10.751607834482627,0.29547215900382673,0.06828588114854754,0.28296222733388804,0.07583530460312948,0.27422420544706827
10.0,851.3599999999999,1612.57,31.11235,17.5482,7.312078747022375,2.5,32.44466193990586,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.561765448967398,29.796507964691898,0.808505125959897,0.027508334023293394,0.3916270467266531,0.02991794627528294,0.291449327361209
10.0,163.32,343.23,1.7995,2.78705,5.10600075719105,0.5,71.2453944357899,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.1455614085977674,0.8147318841153037,0.3005036718232671,0.06821914544556863,0.2840786824277176,0.07549159974996256,0.2764219089311254
10.0,766.46,1410.08,12.38625,6.42975,2.6003276635308152,0.7000000000000001,48.78,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.065055618818999,11.35031223338791,0.3835647858367333,0.060646272693520055,0.3136163379595762,0.0690124439696926,0.2934744312637028
10.0,535.28,1044.915,30.12235,16.39735,8.16535371978704,2.0,48.52457762399045,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.687591818187999,28.92583420287184,0.7387690041767994,0.03233992924476676,0.3834914177720845,0.036582555670135894,0.29740854653058324
10.0,365.755,718.775,30.5915,20.8909,7.762071957418096,1.7000000000000002,59.888097662112486,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.205622103287497,29.434780271164243,0.6853723227517659,0.03631516462228301,0.3761196955084468,0.04170636142721062,0.3017206537598476
10.0,543.4549999999999,988.08,13.6184,8.91915,4.741677803775295,0.5,65.71836222007514,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.2157787407316674,12.491899682981966,0.2968694848676923,0.06826301549471456,0.28323145396100974,0.07572991728766149,0.2747705889894049
10.0,3.63,9.075,1.7683,0.1436,3.829279220345682,0.4,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.028657525783329182,0.643017001295334,0.24615331636276852,0.06359865580201927,0.2682343545826746,0.0019237295284299796,0.19359514741536035
10.0,385.215,739.02,17.58925,8.973099999999999,3.0108459157886847,1.5,73.99900050127138,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.046960273239478,16.567243712832862,0.6538307277646384,0.03915838667740308,0.36915578821381284,0.04481162627353248,0.3055964142660302
10.0,69.735,164.10500000000002,2.56145,3.05865,4.656891260612485,0.5,53.97628575670941,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,0.8564670715282852,1.5703425515148979,0.2939547906205303,0.0683215887035398,0.2827350441735352,0.07597121145961312,0.2737394129886518
10.0,126.66,269.085,4.759600000000001,1.9101,5.937292884313701,0.3,67.99650170035859,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,0.7275216533318792,3.6741982633798216,0.1921831025980052,0.07734143933068839,0.23923396587968965,0.08308355612653814,0.23922588033543873
10.0,776.185,1453.4050000000002,27.9353,18.927100000000003,6.146176464801962,2.1,33.99983055430505,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,11.486777576151448,26.7496757105788,0.7538102233439823,0.031336239325657225,0.3858078756913328,0.03529206330977378,0.29651206884794296
10.0,81.235,227.6544849409537,-7.5323,2.2622586824522406,4.579874897423698,0.3,58.375352392774175,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,0.4020575699129963,-8.46102641478069,0.1898523984497047,0.07735400381404964,0.2385079073279609,0.08323641542273343,0.23794237068193066
10.0,550.35,973.815,12.9206,8.657399999999999,4.16650393370999,0.4,61.64519912157513,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.7382326790104248,11.766201985359316,0.2448761891832784,0.07263975283391214,0.2628371519555265,0.07950118424929957,0.25874112958893836
10.0,-0.44,28.138113096444272,-9.942,0.6944,5.347282138164565,0.3,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.008718280538294466,-10.900700932429686,0.19151588343103712,0.06968986031391625,0.23924474016083527,0.0020601686167633945,0.1874380501318863
10.0,348.445,961.099412598573,-4.37825,1.79835,6.232393750359044,0.3,61.81023622231785,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,0.6014913314822966,-5.347356289962022,0.19042241428539625,0.07734860602539025,0.23866837087017123,0.0831940849996004,0.23822846142587284
10.0,560.155,934.7283448640889,2.88395,4.626,3.187719786971215,0.3,61.394514860466536,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,0.8771404082239218,1.8225899822853648,0.1903414277433935,0.07734920379421234,0.23864443562659496,0.08319976502773198,0.23818589522487954
4.0,-3.93,20.02628234579049,19.8758,4.57835,2.849989393403007,5.4,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-1.271385863891718,18.349603800513705,0.9620327135385613,0.02197765512219166,0.5675033711279756,0.00035193067627936793,0.253890642345181
4.0,855.8299999999999,1799.275,23.3689,8.5018,2.966310572070255,5.2,18.292902202779093,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,17.850167038452142,21.822956174384444,0.9571620489195423,0.017657668911295325,0.39670893683823716,0.014483851314626326,0.27104138606533107
4.0,-2.24,0.18,14.1118,4.40355,1.9099562277472648,5.2,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.8070952643290918,12.673567486319712,0.9583692190284776,0.0219797240504212,0.5678410410301867,0.0003634791761479251,0.25534164178425595
4.0,453.47,926.93,18.7857,9.8751,1.911606962157068,1.8,39.25820457862388,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.464157293466755,17.75990507319517,0.7019638607317512,0.035083548879536956,0.3794121213178533,0.04027633570319099,0.3007385700094855
4.0,439.165,813.385,19.77355,3.7832637412439016,3.3361444184041247,1.8,71.24626478219804,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.537942732504069,18.700215427979856,0.713061015031506,0.0344416794031102,0.37798558203460064,0.03902713888178892,0.30052794575989833
4.0,107.805,220.045,21.0504,10.17121865979975,3.283288143445205,5.6000000000000005,69.57252692667922,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.450976399851599,19.521707998225338,0.9664177841944539,0.01644247027266253,0.39356647863440314,0.012387557981983653,0.2665757289675577
4.0,390.485,797.02,23.97875,7.531804264695433,3.676047298364245,1.8,57.99784290578126,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.571704322247441,22.883314175745966,0.7046833659621182,0.034854238002083864,0.3787866461322728,0.03984179303162501,0.3002225314206768
4.0,485.085,1140.9837481988643,20.2404,7.7607,2.2000490778770665,6.1000000000000005,42.32145618743933,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.42175121414033,18.71836133297336,0.9712282724348194,0.016151551050442678,0.39049459558927146,0.011848000674214706,0.2620149086772089
4.0,285.33,1441.1411551200863,24.31045,11.6477,2.098282582627066,3.9,27.98583847422085,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.085224421728816,22.83669249497558,0.9163251205292995,0.020354273110383594,0.39966591434577636,0.018996498604705987,0.28030336173558
4.0,576.68,1150.69,24.32845,7.9247,5.34925608443921,1.9,34.247243935679414,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.278182445913117,23.22464809696106,0.7202655212375328,0.03376810518855416,0.3818928020861227,0.03857172964228848,0.2994565014594676
4.0,504.915,485.5571012139199,21.1417,4.074,2.148978635154779,5.4,66.70831141013318,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.429560864461832,19.617163165199088,0.9627487717659585,0.016771259960195035,0.3948168167238927,0.012958875167332988,0.2683670230648579
4.0,438.95,909.785,23.70775,11.934958443525458,3.6131070661976,5.2,46.79127298617437,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,12.533252519340987,22.154190073282507,0.9575766566159644,0.01728372770873672,0.39614340384312463,0.01383828682137657,0.2701692726079137
4.0,964.175,1823.065,17.5963,6.54944277396417,3.8236693147542447,3.6,35.99776255768804,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,14.892457466012365,16.250950160860896,0.9010541531253172,0.02128018457488791,0.39898211986977145,0.020476531117499627,0.2820485295349202
4.0,-0.5549999999999999,0.02,17.56645,2.5182912914009576,3.137108308741065,2.3000000000000003,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.4278437969522845,16.112250577281145,0.7873086410432732,0.024969040309077636,0.5187207032761287,0.0007323900281228052,0.25464344406823625
4.0,554.595,1070.91,17.91465,7.77885,3.697820384486605,5.2,16.20927405975831,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.80487911011238,16.450177238417723,0.957152260073813,0.017722468143307003,0.3968103218143082,0.014596181494992757,0.2712150873247223
4.0,970.72,1899.11,23.3868,10.216297837764792,3.680371666769114,5.2,17.08156397958904,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,18.989249490888415,21.840798083553068,0.9571560448859858,0.017693668896464145,0.3967651604267754,0.01454625539797345,0.27113762729056634
4.0,-4.34,20.02628234579049,18.55535,1.87425,2.286763145349548,5.4,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-1.1543317337122847,17.049144924541395,0.9620327135385613,0.02197765512219166,0.5675033711279756,0.00035193067627936793,0.253890642345181
4.0,543.06,1082.19,20.05955,4.430199999999999,3.115838782640715,5.2,59.47456325206221,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.862918724350589,18.558683582376204,0.9582481945511514,0.017168464973618017,0.3960006889056382,0.013643074148410428,0.2700867875526379
4.0,80.41999999999999,168.015,13.6443,6.327597933986251,3.173940996942125,5.2,69.556122542523,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.8247182972848734,12.2360092375838,0.9597747522882764,0.01699898574266035,0.395828534257104,0.013359950575351744,0.27015247527026554
4.0,648.845,1195.77,15.6455,4.66119974592192,4.014782742654321,3.6,59.70615293896972,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,12.382754878438998,14.319178002842364,0.903023210973963,0.021024322141342026,0.3985297636632223,0.020037665081928658,0.2817432654783888
4.0,596.0050000000001,1212.5549999999998,21.703000000000003,3.49065,3.742987747138925,4.9,51.36191226481222,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,14.547202961613804,20.19040017587571,0.9511768293289752,0.017747247609912118,0.39746780304823487,0.014636938070082785,0.2725916872022615
4.0,533.535,1087.58,21.66085,5.902200000000001,1.1374177201911482,4.5,55.066589915653,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.219434638867662,20.16928092480822,0.9404581122674768,0.01850535033683106,0.3987029591316628,0.015922721111843,0.27562329266656554
4.0,388.77,816.9849999999999,19.9675,9.79005,2.220004275675989,1.8,21.527063162604584,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.184356033887311,18.93581137305125,0.7012196072069189,0.03535632872196579,0.38024119329777883,0.040761042441954574,0.30202140378044623
4.0,294.675,630.275,23.53425,9.563177989844268,3.78979958811382,5.2,58.69812806910304,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.854129032399053,21.98174653144656,0.9581843702806714,0.0171769572796627,0.3960103307642107,0.013657354046672775,0.27008792973044754
4.0,207.78500000000005,458.54,16.3888,3.4955,2.47469185791778,0.5,64.16503071064075,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.8701358827598187,15.22923157476032,0.29626709449642047,0.06827241136354391,0.2831125302558241,0.07577430133530837,0.2745306995745451
4.0,323.545,679.6,18.8801,0.3797,2.316507917418535,2.3000000000000003,32.72997220292966,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,7.662364171030983,17.75924032841658,0.7830027191864379,0.029277741810239608,0.3890209823655374,0.032439086170545445,0.29385878996874143
4.0,549.37,1093.315,22.23915,11.019653323251145,3.0304218490670847,5.6000000000000005,45.95764319748954,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,14.358271554193278,20.696163435029405,0.964610464787348,0.01671787648276093,0.3938698678846224,0.012851421088868794,0.2666660697302107
4.0,144.61,292.645,17.2251,5.92595,2.19318102804729,5.2,46.63548115339607,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.061998829908423,15.768091098604714,0.9575716693956208,0.017285007950003015,0.3961451337309346,0.013840472542705949,0.2701710344818687
4.0,816.54,1578.0700000000002,24.478050000000003,10.92860567466775,3.121830270239525,1.8,15.284224741885422,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.929522525710968,23.400623580348565,0.701101184106589,0.035564462159082495,0.3808846173623762,0.04112463445298884,0.303115673509305
4.0,28.86,63.25,11.9749,1.5358437019636495,3.907221785742964,5.2,71.10655133766227,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.3392306635820725,10.590733443021463,0.9601997731113626,0.016955044595302712,0.3957863905268499,0.013286837085248226,0.2701799380648478
4.0,137.315,314.69,20.61425,6.259,1.925482133987985,2.7,66.01587672097295,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,5.118045777260633,19.36171719670523,0.8360130700122962,0.025511234773776002,0.3926968132248284,0.026857754579105168,0.28869666516662545
4.0,584.32,1150.595,22.971400000000003,3.73855,4.68536225909609,1.9,15.177702395096295,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.155842761131153,21.89443526074183,0.7197044138831649,0.03419788439730895,0.3831903985567421,0.03932565258064195,0.301589651831603
4.0,774.775,1625.22,21.16115,11.42595,2.30305820590718,1.8,28.28381162830559,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,9.17799187914118,20.1126322693421,0.7014153570749052,0.035224423294509304,0.3798371995588533,0.04052885410909059,0.3013614108198222
4.0,111.365,247.8,22.21415,5.09605,2.407821111043705,4.9,74.41248141627915,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.529556797750227,20.68368330035804,0.9555153591963385,0.01730134410823998,0.39700047060293336,0.013892670184830277,0.27281331634969824
4.0,543.005,1036.52,17.42435,5.7369,2.96474148727708,5.2,25.25637258167568,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,13.563581905209498,15.965997551715759,0.957208596208867,0.017510025206699698,0.396479070462613,0.014228132267680415,0.2706559085705918
4.0,92.975,207.38,17.4325,3.1680439970615777,4.314930513460155,2.7,61.61506037680152,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.86863853033029,16.227569153993954,0.8342490580973118,0.02561942625707294,0.39291217870045697,0.02704977157567529,0.2886636485832825
4.0,620.9449999999999,1341.6799999999998,23.7944,10.576899999999998,2.9484080286975898,4.5,44.44734838005095,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,14.652629071559282,22.273653950579615,0.9398546771401676,0.018602589303811614,0.3988399788588019,0.016088052136544163,0.2757134073978389
4.0,198.635,427.435,17.98825,3.867227618523532,4.258392019788555,2.7,49.71439735432401,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.468105063567352,16.78559225400494,0.8319325354283553,0.02579468889767581,0.3932942109832949,0.02736039737549317,0.28878503341302425
4.0,302.785,581.67,15.4495,4.29865,1.7693664675521048,1.8,74.49914653405943,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.019428044181383,14.410479631437738,0.7185826607257575,0.034189755620834636,0.37759907865230297,0.03853452742733974,0.3009284771459494
4.0,9.32,26.88,19.85365,4.356543219541994,2.540439292080145,2.7,83.86318111612876,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.6227398994446617,18.4465926672504,0.8344873453059886,0.023650188385322846,0.5364370680478889,0.021303973098859546,0.2889199835859763
4.0,904.625,1699.125,10.3692,5.184774975986342,6.242261689920785,0.8,38.94118939623831,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.325901711228933,9.389765943004193,0.42314498180669163,0.057310596940615285,0.32555520717841996,0.06582106745150942,0.29944114607878225
4.0,901.815,1798.87,13.78225,5.4961,7.244143533809369,1.0,34.61727431012331,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.665046364998587,12.81486874829966,0.4954321873369705,0.05133339753671112,0.34401519929398494,0.059634759045740775,0.3058824068883111
4.0,-3.68,0.125,-1.5630334637310743,1.0162,7.213027163526105,0.9,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.05027832059890558,-2.6805854081537177,0.4657376780658493,0.04298144727761242,0.37818094577294903,0.0014049716521190912,0.21873370873167886
4.0,249.05,503.53,10.6942,5.886210400439412,5.552933638603205,1.1,65.53332284848503,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.486393523581283,9.765517285517774,0.534117068753665,0.048324079489423855,0.35051648022704235,0.055937974859546366,0.3069710913204076
4.0,904.8,1683.05,15.3263,9.97495,5.909133779849579,1.0,35.85,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,4.9064292629333295,14.341568469201718,0.49549612604720666,0.05132144891191491,0.3439800974881643,0.059611808286726305,0.3058302155757066
4.0,74.105,168.07999999999998,7.38085,1.708838429907055,4.939920863956068,0.9,51.3166768857412,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,1.5708549112180872,6.460278002421546,0.46192255184696557,0.05408080133759291,0.3352990830348553,0.06240532840601721,0.3031376414609892
4.0,514.355,957.895,-2.1414,3.1579,2.566321163566803,1.1,68.7519110327904,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,2.4420864602247905,-2.930323831895919,0.5366198969247228,0.04823781911771766,0.3505383256260158,0.0557243710061774,0.3073784337459345
4.0,669.975,1326.705,23.8507,10.169116929432914,4.3596587575989085,1.1,40.67233396985488,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,6.22530159782165,22.788104739467826,0.5283656363683542,0.04861994105875762,0.35096059052920536,0.056610147551735227,0.30686132682163814
4.0,569.7048773400472,1146.3683236522588,14.586298299934592,4.152004929328276,5.879519711344582,1.3,28.759508586263543,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,5.65666889918275,13.64543871687215,0.5863263441262635,0.0440560131524994,0.3625963938144695,0.05147874758922868,0.30748408401425503
4.0,221.6,472.275,18.288,2.8548,1.905048252749575,4.5,24.933268337709844,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,8.146508192834576,16.850335934071836,0.9394305635616484,0.018823757628425402,0.3991978126801054,0.016469060275800956,0.2762256013094376
4.0,946.145,1776.145,12.8002,5.987389715102397,5.5724808451874495,0.8,28.53356259224621,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,3.6578388247461953,11.794279024415516,0.4226904110600986,0.05740431340841564,0.3258141256699685,0.06600323622295587,0.2998430643273489
4.0,-2.75,0.28,10.27395,4.384,4.94926880514732,0.4,90.0,0.703125,59.765625,0.7171875,11.484375,73.1640625,84.3359375,136.328125,0.002536328125,60.546875,4.0838671875,11.07421875,0.73828125,-0.05267126960110065,9.034628409204629,0.24615331636276852,0.06359865580201927,0.2682343545826746,0.0019237295284299796,0.19359514741536035
