like1,parclab,parcf,parcr,parcw,parcl,parcs,parclspan,parlma,parf_auto,parf_fol,parf_lab,parTheta,partheta_min,partheta_woo,partheta_roo,partheta_lit,partheta_som,pard_onset,parcronset,pard_fall,parcrfall,parCI,parlidf,parcab,parRUB,parRdsc,parCB6F,pargm,parBallBerrySlope,parBallBerry0,chain
0.85560423,102.20342,9.254428,1246.6924,33579.32,208.63689,29315.996,3.096369,102.49274,0.33305606,0.29567453,0.4284837,0.07000355,0.004704377,0.00033749276,0.0022394732,-0.0020436526,-2.6597421e-05,150.77074,55.408924,295.73776,30.306276,0.8030177,42.32854,51.857857,64.985886,0.003905727,79.360794,0.9484426,1.5393856,0.036901332,3.0
0.11551276,301.28165,10.400078,1167.2759,17486.023,29.84534,9433.856,1.7698768,95.47613,0.41219708,0.36294582,0.5350438,0.06804055,0.0049880645,0.00017698684,0.002248483,0.00044201335,0.00017633912,162.16223,33.045174,248.07567,44.583145,0.8544123,67.916756,52.282547,48.49718,0.0032550448,87.282364,0.77032346,4.2963743,0.34209839,4.0
0.08449274,675.54767,10.387578,1504.8302,16294.491,353.78018,20682.453,1.546237,125.127914,0.34057575,0.38583106,0.5482598,0.06725737,0.0021799374,0.00019619722,0.0033112203,0.0008526728,-4.5878944e-05,156.66954,36.45307,258.6313,25.167759,0.91023934,59.990677,55.08697,38.333443,0.004059683,76.600426,-0.3442896,5.106457,0.14314738,5.0
0.58404326,770.0815,10.339171,1443.1488,20213.637,-176.05325,32296.96,1.8533497,125.28622,0.33576435,0.3566079,0.59335285,0.06609106,0.0049493005,-4.1537604e-07,0.0012770463,0.0016961575,-5.3996984e-05,180.34483,33.13261,266.18402,5.778423,0.90057826,61.73404,60.191658,44.325294,0.0022216137,89.61667,1.367045,4.6435103,0.15991867,6.0
0.9230848,431.02078,10.5587015,1199.0332,28433.904,142.958,12222.696,2.074408,123.87641,0.37839413,0.3253689,0.5005773,0.0759979,0.0044316775,6.810197e-05,0.002606374,1.44279265e-05,-0.00020910427,184.19232,30.626623,241.5324,40.031796,0.82521147,57.330444,51.81262,68.85346,0.0043979776,88.07205,0.26138324,4.9716983,0.315756,7.0
0.5304125,376.64648,10.052167,1460.3396,39421.812,71.271774,16686.258,1.6670196,128.38068,0.3423296,0.291448,0.47431627,0.06455702,0.0048177056,0.00021918764,0.0037819876,0.0017674086,-0.000114910705,173.62206,38.211025,245.17107,36.2508,0.80820996,66.09931,65.84239,46.716667,0.001574114,82.72179,1.1723802,5.802742,0.03069342,8.0
0.039942674,122.59051,12.1268835,1453.9032,10861.596,-447.8775,4644.4604,3.147231,118.8085,0.3991236,0.30748388,0.5065605,0.06796755,0.0047888174,7.632765e-05,0.0031958711,-1.8555058e-05,-0.00011534105,166.84668,51.070698,251.91585,17.549774,0.7880293,48.594322,56.956112,41.497757,0.0035184482,104.65758,0.014394019,4.1911592,0.24604738,9.0
0.9999988,-50.647854,11.056494,1213.0182,11859.115,315.6808,20456.623,3.7588801,138.84232,0.3998774,0.3671133,0.46977556,0.067178026,0.0066467403,0.00016222229,0.005140572,-8.098494e-05,4.0623814e-05,149.04376,43.65617,248.77586,38.314693,0.7822556,69.218124,58.443245,63.1486,0.0021502376,88.84139,-0.41239738,5.934794,0.18396866,10.0
0.34723598,202.23236,11.023092,1597.7194,7188.2695,223.52185,11070.804,2.2227037,121.980385,0.4428877,0.33119664,0.47282037,0.074398644,0.0031239532,0.0002393695,0.0050415196,-0.0004359886,-6.9540016e-05,185.59076,44.475933,231.68726,11.975176,0.84169084,58.978203,51.20929,44.12346,0.0015141845,78.76205,0.53366244,6.0400314,0.17807984,11.0
0.011058014,156.79457,10.584994,1255.8683,17882.867,140.25299,20944.662,2.8730755,128.43402,0.37906247,0.35408494,0.487065,0.068129145,0.005486453,0.00017856881,0.004218844,5.2546628e-05,3.504102e-05,159.68697,43.98838,250.8683,33.242966,0.8110033,63.288074,58.119186,57.316673,0.0023798987,84.97974,0.12273494,5.5186462,0.1633007,12.0
0.70584685,378.68744,10.315482,1374.1852,23544.805,-136.92424,36025.41,2.054546,123.595436,0.336296,0.33704925,0.43926814,0.06901219,0.0051243855,0.00031307223,0.0011335316,0.00092047785,1.12348935e-05,182.14392,23.589354,208.36322,13.932087,0.8329407,45.94794,70.32613,70.71298,0.0036562448,87.80354,1.2604845,2.9934144,0.2853781,13.0
0.6190128,483.0377,8.362464,1636.6516,23715.719,95.99756,3077.7124,2.033295,115.714,0.3593027,0.35029513,0.48120925,0.07597562,0.0051583536,6.9213165e-05,0.0014874219,0.00015797974,5.6501667e-05,188.17546,26.653496,214.13077,20.84879,0.8422471,54.82494,48.510246,53.54997,0.00072185026,80.16915,0.22474429,3.3369982,-0.102747254,14.0
0.18540198,153.14174,10.704166,1468.7314,12434.145,101.49759,11905.304,3.2920365,103.08675,0.3846174,0.32251337,0.5747679,0.067133024,0.004793512,0.00022510631,0.0023994367,0.0014403976,3.0809686e-05,147.69518,65.52042,228.2258,42.73907,0.8536033,57.933357,52.4895,49.573757,0.0011511007,82.27495,0.8271865,5.4026127,0.11027097,15.0
0.24008696,598.97296,10.550008,1197.5381,30499.367,-85.15539,26495.834,1.8037614,118.21991,0.38505852,0.32566267,0.50946045,0.065714665,0.0045945337,0.00021313381,0.0038573765,-0.00049038214,-3.4569362e-05,181.61719,41.868446,256.01758,25.66549,0.84064895,60.413803,62.438107,40.30411,0.0022256216,88.31707,0.6001306,4.4422164,0.164774,16.0
0.28254774,456.36722,10.257264,1289.6501,22899.592,60.82854,25850.941,3.0858607,109.47511,0.36365667,0.3584484,0.51457787,0.06532443,0.0041752346,8.13054e-05,0.002635646,-0.00029333335,0.000119116135,163.5345,44.475136,252.78937,27.543743,0.85595745,56.43897,58.89153,46.871407,0.002513239,87.56878,0.48598897,6.241011,0.05357911,17.0
0.41525933,262.1761,10.893159,1501.648,19010.314,-147.08948,12422.616,3.014416,131.23102,0.3762807,0.38342637,0.5244373,0.077947736,0.0017530186,0.0002294808,0.0049829907,0.0006004579,4.1234685e-05,163.84654,60.6207,218.91298,23.352888,0.8692482,48.401608,46.879944,43.02278,0.0016576574,78.20582,0.5406085,3.693298,0.30250087,18.0
0.17437947,522.85095,10.753851,1125.2871,31739.21,-217.24832,26443.824,1.6346892,122.85533,0.33769885,0.34764442,0.49519053,0.06523188,0.0040419674,0.00022575763,0.0028954158,0.0005123603,9.883328e-05,173.81012,45.304966,237.81808,28.25595,0.8542685,60.0712,56.28659,58.874386,0.0026416753,88.51222,0.7104951,5.146247,0.18249905,19.0
0.03341439,220.10262,9.935321,1370.7037,21388.52,-85.84101,23216.3,2.3456843,126.31737,0.33859196,0.34315637,0.48404643,0.07003064,0.0047947103,0.0002547057,0.0032290071,0.0007079722,5.4240638e-05,181.04985,41.176567,238.63702,29.212969,0.8680371,62.08923,55.1588,50.61651,0.0027351065,85.14904,0.5749529,5.7414894,0.09143199,20.0
0.094535545,311.44595,10.928695,1205.4596,34517.67,-15.929,17030.016,1.8878926,126.35476,0.36203545,0.357859,0.59193677,0.06610363,0.0047068982,0.00030450526,0.002478394,0.00019500036,7.796476e-05,162.48456,51.19112,227.28197,37.052868,0.87774634,53.3087,68.06052,37.89899,0.0016627458,87.29377,0.54296434,5.494117,0.042669795,21.0
0.46914673,389.9331,10.466877,1256.3004,25011.379,62.9679,15849.707,2.1031885,120.66437,0.37200108,0.3326386,0.5036793,0.07289998,0.0043954332,0.00013017615,0.0029266977,0.00018096344,-8.73625e-05,177.26022,37.008194,245.35873,33.261158,0.8308146,58.223507,54.44929,59.784714,0.0034540135,85.23064,0.5103512,5.150773,0.2363098,22.0
0.20345055,643.95294,12.122037,1486.6906,9089.658,-336.96857,22357.508,3.1190672,111.72735,0.43819764,0.38965818,0.57762545,0.071931586,0.004839099,0.00020463332,0.003094505,-0.0003671004,1.7866512e-05,170.47258,38.165756,226.11258,10.1511755,0.8662807,57.15067,51.284416,47.227844,0.001936011,92.429306,-0.038896307,4.2800303,0.26679784,23.0
0.84492606,728.00903,10.987037,1420.2728,44.700672,-545.52576,29313.502,1.7266563,131.08414,0.38009405,0.29392982,0.50334716,0.06726197,0.0058664186,0.00022972307,0.001813376,0.00024165054,0.0001248003,195.063,27.402042,276.7114,37.895752,0.8171558,48.11891,67.94997,41.71357,0.0025063495,89.08596,1.3730682,2.9248374,0.30816892,24.0
0.4284168,496.0642,9.38954,1740.183,25300.234,-107.18186,18329.611,3.5331888,136.67783,0.37860635,0.3078478,0.5670783,0.06729268,0.005113981,7.64252e-05,0.002136669,-0.0004866105,-9.877409e-05,180.032,34.57675,244.59836,48.931473,0.86260045,55.920204,64.52305,50.86828,0.00221362,91.51379,-0.59444284,5.8213453,0.17263511,25.0
0.024320602,566.7715,10.395102,1381.8496,21122.693,-115.37968,26815.576,1.9759916,122.57321,0.35339752,0.34849262,0.55440384,0.06849525,0.0047212886,9.457323e-05,0.002215854,0.0009936425,-1.7887294e-05,174.36452,38.031845,256.32996,17.17484,0.8750104,60.228035,58.930706,46.54002,0.0022949614,86.33901,1.026793,4.9516177,0.15705287,26.0
0.2385136,373.31342,10.246938,1344.421,23041.152,-64.466255,28978.621,2.0812006,121.474945,0.3496595,0.33619785,0.46965444,0.06950383,0.0047105975,0.0002579678,0.0021253263,0.00056608877,2.8802751e-05,175.7744,33.221886,226.95679,20.16471,0.83637184,51.998276,63.7228,61.01397,0.003059067,84.74683,1.0002524,4.1338515,0.21356007,27.0
0.04193366,310.21704,9.946945,1146.7401,15802.122,-121.119286,21202.086,1.8276793,118.93661,0.32713288,0.33069605,0.51916856,0.069598764,0.004513753,0.0001698603,0.00298244,0.0006723773,8.9688816e-05,175.77597,53.573227,246.2521,35.274162,0.8457222,57.355495,57.893524,45.500614,0.002773299,74.14324,0.8167025,4.8751884,0.13485216,28.0
0.8028957,634.20056,11.468096,1476.351,10939.916,-285.80438,13870.845,1.3325458,138.5729,0.41249135,0.37839648,0.61201406,0.071038775,0.0037988592,3.721741e-05,0.0039660963,0.0027700812,6.0763567e-05,192.91862,32.671757,195.04874,29.544418,0.8972071,71.90343,65.22857,32.39673,0.00072522566,84.49406,0.20061925,8.34829,0.24889012,29.0
0.32824388,270.03372,9.989711,1478.247,16150.176,-177.47888,6787.757,2.8519723,98.81125,0.32295144,0.32351798,0.50761104,0.06274371,0.0046650404,8.0616366e-05,0.0012226601,0.00084387395,-2.9258774e-05,215.40508,20.93457,235.19884,39.78843,0.8939046,49.806805,59.69055,40.263474,0.0013910567,91.15228,1.1824951,3.0859666,0.16976734,30.0
0.29812214,508.45615,11.614198,1461.6644,25450.475,52.985546,13354.373,2.0432873,127.20715,0.3800961,0.33357844,0.6355123,0.062027942,0.005484552,0.00019280614,0.0038028795,0.0020091946,0.00012721661,171.65572,38.71398,224.30975,23.034195,0.8583369,71.48118,60.95808,29.507013,0.0018970416,74.443886,0.7869281,4.7172947,0.093858026,31.0
0.036226682,372.1441,10.453566,1365.3497,25604.783,19.490765,24782.857,2.3789537,116.76072,0.3552296,0.29934666,0.5124426,0.065030724,0.0039822515,0.00014032405,0.004552019,0.0011746174,7.482376e-05,169.73534,51.29265,239.4674,21.917208,0.84368515,57.296173,61.90479,44.257458,0.0029939304,78.800476,0.77567846,4.8350773,0.13024168,32.0
0.04915121,220.59317,10.348062,1353.2423,9511.1875,-56.000492,27848.64,1.5388988,113.817764,0.34170932,0.37402678,0.49845576,0.06950828,0.00423565,0.00022906325,0.0031633147,0.001320718,-3.48138e-05,178.36884,44.706463,234.05685,30.539616,0.8357306,59.93774,61.644466,50.61249,0.0016215792,82.696846,0.87629807,4.727192,0.12746939,33.0
0.00546391,487.6028,10.140994,1405.6284,23823.549,32.709652,8897.971,2.0003126,115.03424,0.35235727,0.3634693,0.50667685,0.06316282,0.0044445624,0.00014642814,0.0037674005,0.0007290688,7.535789e-05,181.77264,48.83538,258.45355,16.439758,0.831185,57.085278,55.15151,51.73595,0.0017454472,77.02995,0.8460048,6.7068596,0.18565662,34.0
0.0013629849,221.1438,10.825515,1372.8828,18929.318,67.09323,35567.43,2.3050907,114.44118,0.37248832,0.36420932,0.53362906,0.07340326,0.0044422313,9.560266e-05,0.0026421924,-0.000107484106,-2.8114923e-06,170.57413,42.157887,244.5203,40.88898,0.8189124,55.29666,58.039833,41.70646,0.002304168,77.93719,0.59472084,5.2045,0.16314971,35.0
0.15145016,371.31967,9.4125,1218.8745,25427.166,342.69275,16775.854,1.5430831,109.03046,0.39930514,0.2917175,0.44835308,0.05678002,0.0029585618,-1.9187417e-05,0.0023953891,0.000994455,2.3765451e-05,145.99841,49.88936,228.04185,15.232748,0.78328407,55.478237,54.510605,47.10038,0.0024828431,86.78713,0.2192415,4.9870872,0.2312793,36.0
0.65364856,92.897316,9.351683,1178.3397,27482.076,294.03217,27823.947,3.094577,102.73514,0.33103973,0.31155524,0.41391662,0.066067465,0.0050784145,0.000298194,0.0019179124,-0.0020062642,-2.1466758e-05,138.57071,54.91346,289.27567,26.943533,0.79253286,45.159836,50.73651,64.19408,0.0043529947,82.62388,1.0163242,2.3911183,0.04519461,37.0
0.020367209,522.3335,10.65712,1158.1117,19183.28,77.298164,24133.094,1.6912255,116.042206,0.39868203,0.3581602,0.52866876,0.070432045,0.004323345,0.00031096392,0.0022929122,-8.524187e-05,7.497077e-05,178.70094,38.20244,252.2013,22.048046,0.8222156,58.419266,55.894897,53.19436,0.0026253457,81.51755,1.6709603,5.4133887,0.10687189,38.0
0.40443325,372.79733,10.533397,1398.3456,11908.8545,-119.31219,27346.188,2.0874584,119.88712,0.37110928,0.3591085,0.5230236,0.06721801,0.004238277,0.00021008949,0.0034185573,0.000663095,0.00012870843,164.49878,49.11877,240.59526,22.174982,0.8591031,58.218803,60.47923,37.16865,0.0009894967,82.11756,1.0989116,5.3884535,0.086882584,39.0
0.05405543,206.80092,9.633228,1236.0378,17215.604,1.8083478,22495.746,2.1852272,133.16394,0.3628541,0.32631415,0.5193224,0.06634961,0.0045315577,0.00021247326,0.0025055197,0.0006781394,-1.05033705e-05,172.90106,43.419144,238.3475,19.295694,0.85183454,56.65747,58.601875,44.32973,0.0031584494,81.49482,1.1669254,6.1164136,0.107268386,40.0
0.18641883,433.6134,9.399682,1476.8036,21726.938,27.227285,13180.12,2.041902,116.60373,0.36313674,0.35012066,0.49020123,0.07243497,0.0047150147,0.000119089185,0.0023191369,0.0002962798,4.1762414e-05,178.93716,34.353306,230.21411,23.937593,0.84167373,56.454674,53.4859,52.042618,0.0015462311,81.8181,0.4594577,4.2254586,0.021054933,41.0
0.6530967,40.484165,9.939833,1234.087,41183.97,489.34088,11263.396,2.207426,102.959236,0.3682077,0.39592096,0.5192355,0.070436776,0.002944297,9.298174e-05,0.00453063,0.00070520135,-7.746154e-05,145.66148,56.361412,214.84889,15.389491,0.8517898,68.39676,48.47738,55.011364,0.0022334927,77.47857,-0.021032587,7.100155,0.0023076986,42.0
0.086205125,219.89552,10.147493,1268.555,31243.406,234.2862,16422.357,2.165518,111.24802,0.370982,0.36998016,0.51492614,0.06919643,0.0036898083,0.0001245778,0.0038234422,0.0005621023,-2.3570072e-05,157.09874,49.930885,230.45766,21.765408,0.8507883,62.9107,53.5593,51.059647,0.002317372,81.251045,0.30780998,6.170385,0.07566547,43.0
0.067835666,339.24655,9.602887,1322.1594,29170.447,12.360973,19609.2,1.6416094,121.11945,0.3530398,0.25973076,0.49732712,0.06959591,0.0039844904,0.00025860127,0.0031217353,4.963599e-06,9.403618e-05,194.1489,39.45804,248.32547,27.227121,0.83133084,54.934914,57.48685,59.317616,0.0019247247,89.24639,0.63990176,3.3357396,0.13944963,44.0
0.061873008,370.93903,10.1857395,1399.1521,29517.73,23.75475,19102.58,1.8762064,122.53394,0.35410142,0.31380838,0.48920137,0.06680092,0.004617946,0.00019420449,0.0033397626,0.0011045584,-4.143279e-05,172.19177,40.21219,244.93776,30.709805,0.82455444,61.88785,61.589844,48.05183,0.0019644983,83.3035,0.96694195,5.482945,0.09328565,45.0
0.0034063265,340.38193,10.422277,855.35046,19285.625,-151.15924,1802.6521,1.3850797,117.5042,0.33733496,0.45958924,0.54756826,0.057645284,0.004033174,1.2489089e-05,0.0027767043,0.0013477874,-0.00010348263,166.98177,39.934807,236.82642,37.956425,0.86151737,56.49796,41.89823,40.270157,0.0019284737,73.06014,0.8616758,4.5635214,0.11132634,46.0
0.06305386,207.26901,10.039821,1219.8782,31426.213,279.9324,3724.4097,2.0423722,94.29153,0.34966776,0.39078724,0.4268391,0.06078866,0.0047498015,0.00029774933,0.0026941006,0.000868738,0.000153936,197.21143,37.557144,232.7034,30.836645,0.88789356,72.69881,54.363777,54.78351,0.0040759076,68.74367,1.2583404,5.6311364,0.019832602,47.0
0.10331474,304.6411,10.637382,1405.4745,20125.363,-92.41654,16602.223,2.4845953,124.15662,0.37017962,0.36348492,0.51456517,0.072877705,0.003029098,0.00019506963,0.004105468,0.00058287743,3.920632e-05,168.62305,51.164417,232.17827,25.913239,0.8558612,53.37157,52.30767,46.029392,0.0019373226,80.399025,0.6087815,4.3701925,0.21929443,48.0
0.0074713873,265.09906,9.690324,1218.5066,18389.205,-3.3188217,30244.648,1.931248,130.14787,0.3734269,0.33823603,0.50465703,0.07139121,0.0035873263,0.00017141766,0.0022143514,-0.00021025671,1.0343961e-06,159.27747,46.32736,236.55887,30.001276,0.8584811,55.587383,58.19584,39.6906,0.0028291808,77.32248,0.7492941,5.075177,0.10275914,49.0
0.13436897,144.24562,9.960894,1371.211,13267.513,49.866886,10104.681,2.1594052,116.28312,0.3421767,0.38170117,0.5108378,0.07127603,0.0041178237,0.00012580224,0.0021825163,0.0015764548,8.431006e-05,155.8754,45.300594,231.42322,27.271927,0.85908866,57.085663,52.065674,57.104305,0.0026602396,74.72032,0.9133517,6.0943685,0.11229049,50.0
0.0136202155,289.1472,10.656162,1443.5084,13708.446,109.07335,15847.472,2.0536299,119.53121,0.40361947,0.34250772,0.49515685,0.07166398,0.003662047,0.00020579182,0.0040514343,1.2541505e-05,-1.6572e-05,177.55345,43.278637,238.07428,19.583155,0.8428749,58.671906,53.652817,46.70072,0.0019209849,80.593605,0.6045161,5.648253,0.15965213,51.0
0.4803174,613.2787,11.624765,1237.4409,6237.979,156.57999,27224.205,3.2040849,135.07614,0.3084594,0.34997877,0.44922245,0.060190246,0.002495282,0.00024881554,0.0034800132,-0.0009798225,-3.8943923e-05,160.90523,36.569183,248.0888,36.02704,0.83571595,66.97266,52.32071,43.155483,0.00096146093,91.664314,0.13114057,4.77727,-0.054735497,52.0
0.095235236,306.16644,10.409927,1182.2418,18035.896,45.09035,15079.683,1.674182,127.93723,0.3596284,0.35768262,0.53018254,0.0697507,0.0032251258,0.00021060905,0.002739052,0.001105494,0.0001282131,139.69698,46.37861,234.17212,49.113575,0.86575186,56.092175,59.44622,39.00857,0.0020503614,82.338005,-0.40912902,6.0578938,0.13965026,53.0
0.12618823,263.1154,10.221645,1240.974,27809.26,72.33828,12316.023,2.1094904,118.15512,0.36817268,0.3306833,0.50196475,0.07066209,0.004506327,0.00014410063,0.0029556341,0.000233995,-7.3591524e-05,171.7853,36.67611,243.7605,33.079144,0.8372516,59.89369,52.6047,59.896366,0.003635271,81.27869,0.33788732,5.1429114,0.2181303,54.0
0.01915186,299.65738,10.113936,1402.1528,18394.129,-93.38067,13803.877,2.377862,109.19346,0.3416945,0.33700103,0.51202476,0.06567619,0.0044947728,0.00013055268,0.0021282984,0.00071114575,-2.0777684e-06,192.44243,31.640308,240.39233,35.232174,0.8695877,53.784077,58.77826,44.264603,0.0019259974,86.22849,0.9079011,4.077727,0.14240389,55.0
0.061193414,625.4017,10.718181,1696.1395,11719.0,92.42641,23102.346,1.51719,122.74828,0.43408215,0.2962075,0.5194118,0.07542763,0.0036306044,5.7055648e-05,0.0016282151,0.0020520568,-8.96326e-06,153.44376,45.794403,224.79582,39.33613,0.9532706,56.529648,46.923016,56.40124,0.002240526,76.3758,1.0047145,2.7468195,0.09859023,56.0
0.053553272,632.1461,10.29579,1195.0281,23080.475,0.92614996,21783.848,2.3644438,123.13044,0.36789104,0.31511277,0.5077874,0.069777176,0.0044549387,0.00017838017,0.0032109763,-0.00030907596,1.3255339e-05,175.5873,46.98441,233.49867,25.85503,0.8503897,61.42204,54.583603,46.6207,0.0026889122,87.68694,1.025362,5.8953705,0.23778388,57.0
0.07078673,490.6965,11.22968,1384.5789,15199.456,-167.08882,20826.412,2.5266042,114.537025,0.40516996,0.36748552,0.5453006,0.07017294,0.004542819,0.0001809794,0.003013144,0.00019058315,2.8265173e-05,169.88617,41.056282,235.13649,20.543957,0.85952824,57.74852,54.331062,47.877224,0.0022164523,87.34374,0.31392315,4.6498017,0.20633957,58.0
0.042372797,250.88647,10.463907,1250.889,18966.73,-82.51128,26241.816,2.3742416,115.003975,0.37460253,0.33928928,0.49482158,0.07489336,0.0035083941,0.00023847469,0.0023530675,-2.6771431e-05,3.6626854e-05,173.75758,46.559975,258.71933,23.65754,0.860146,59.895584,51.343075,48.383087,0.0019980075,78.04978,1.1644537,5.832965,0.17691137,59.0
0.05348564,579.0635,10.621807,779.32715,22275.705,-120.096,13050.958,2.4086597,118.87284,0.3452499,0.42347094,0.489165,0.07183391,0.0036570425,0.000100569036,0.0030647751,0.0007456688,-1.418119e-06,186.2382,43.34002,243.17453,48.774044,0.90281373,61.09298,51.07917,54.02606,0.0014124361,92.718765,0.6556323,4.1026406,0.09712747,60.0
0.027515233,494.8249,10.993313,1252.7311,14061.3955,64.21547,23798.2,2.5736542,126.884865,0.33753616,0.34945214,0.48308426,0.064408936,0.0033370631,0.0002060801,0.0033067567,-0.00019370079,-7.167676e-06,165.06027,39.520794,245.74033,32.534004,0.843593,62.698933,55.264473,45.177773,0.0016967476,87.397255,0.42155084,4.9509106,0.043825604,61.0
0.34188423,540.87335,9.486475,1334.8391,35081.688,-206.73499,40986.6,3.268771,124.09033,0.43460608,0.28164455,0.4707608,0.06738496,0.004998478,0.0003174924,0.0018860389,-0.0013269585,7.922203e-05,168.73958,31.52669,247.2973,12.467658,0.8168909,58.781734,67.10571,36.946922,0.0020387897,79.42172,0.08456102,7.85648,0.11993153,1.0
0.94669515,147.58708,10.150301,1392.1277,29633.39,105.71693,7219.005,1.4222138,104.60302,0.3048302,0.35595918,0.5254524,0.06860159,0.0041742376,0.00035229576,0.002361093,-0.00011095118,-3.3513286e-05,195.04146,48.815628,200.0926,1.723,0.81022584,67.13696,54.56423,45.481194,0.0020830072,84.38589,0.86229086,4.8197055,0.21943994,2.0
0.021491192,509.4573,9.315557,1160.3271,37082.445,156.55974,17421.074,3.1296031,113.65445,0.2967476,0.33104306,0.4646017,0.07760788,0.005335759,0.0002888147,0.005139586,0.00048545963,5.533804e-05,164.80588,38.465538,239.62032,18.95159,0.9005739,50.369896,56.604973,45.675823,0.0037423538,85.84058,0.26751912,5.4956946,0.24829826,3.0
0.9580047,665.5188,11.149703,1088.5543,22395.967,-154.56505,16502.166,3.6358862,118.88328,0.26796257,0.2756852,0.57171595,0.06790418,0.0039380626,0.00013493457,0.0026904047,0.0015409031,1.6250335e-05,181.31317,48.289272,259.24118,33.566128,0.8309571,58.14499,65.596855,31.673363,0.0033824537,73.87531,0.42577487,4.113183,0.05360358,4.0
1.0,-142.76562,11.140456,1172.1451,27506.795,162.50012,15824.47,3.2946255,111.148384,0.32008147,0.45653456,0.5334665,0.07345221,0.0057883025,0.00047430466,0.004212496,-0.00095787493,-1.4547348e-06,169.03679,44.89679,242.97997,30.076708,0.8308528,55.188004,65.47247,39.471638,0.0057880986,73.172295,-0.20424075,3.879088,0.048869796,5.0
0.047108535,115.16136,10.665526,1212.6746,26045.535,97.14631,20168.762,2.6933467,113.53559,0.33830574,0.39113095,0.51945984,0.072183356,0.005132582,0.00034375067,0.0037515124,-0.00029415896,1.3236749e-05,171.98235,43.71808,243.53502,28.26924,0.8413914,57.650257,62.339703,45.146584,0.0042754873,76.83203,0.22134541,4.9757347,0.07769179,6.0
0.9769785,223.91806,12.246235,1324.9088,15336.753,25.445791,19703.47,2.4607449,143.85385,0.32732645,0.35039094,0.54204375,0.076682016,0.004455705,0.00039630468,0.002002445,3.092535e-05,-0.00018287495,150.49268,39.870766,234.99083,18.914259,0.85114896,54.73992,63.93725,80.50166,0.00337266,63.48905,0.9053344,8.887155,0.15381898,7.0
0.299127,415.7429,12.152623,1436.5665,13173.383,250.46927,15124.778,3.504176,131.58661,0.3611861,0.27942201,0.54226243,0.07206194,0.0042654597,0.00019351603,0.004462568,0.0012818441,0.00012230744,178.62173,40.393356,218.66457,39.720924,0.84196806,55.731335,47.519657,46.97148,0.0043633105,61.34726,0.85029835,5.1230893,0.1826505,8.0
0.8164926,399.89316,10.836043,1325.6743,18637.355,116.43836,25250.83,3.8544466,110.663795,0.31942084,0.36363205,0.5225005,0.080622025,0.004360436,0.0001332475,0.0032810152,-0.00097682,-5.4655684e-05,156.79395,51.38991,260.57178,6.8580904,0.84586614,58.64544,56.89011,58.484623,0.0043793656,83.59685,0.80059606,6.0498667,0.25759467,9.0
inf,167.31757,10.135239,1239.2649,25524.977,-146.2744,29245.77,0.9118525,122.5528,0.38214272,0.3376079,0.44054782,0.06364535,0.0045649013,0.00019133315,0.004160362,-0.0014801646,0.00012553929,200.81714,47.845013,243.64331,30.638783,0.88064605,63.419674,62.036148,48.831924,0.002420604,79.99417,1.5089812,7.5907426,0.12565291,10.0
0.49486995,302.53632,11.2846155,1258.6595,20140.354,23.056513,21081.252,2.3585443,130.74297,0.33698362,0.3422826,0.51746774,0.07451061,0.004524037,0.00029817197,0.0026815962,0.00018020693,-7.292445e-05,161.99594,42.115376,238.97014,20.92964,0.85141325,56.562634,61.308945,66.1987,0.0030775543,71.91328,0.7370155,7.372268,0.13914245,11.0
0.26667598,305.4486,10.000577,1298.6425,33554.11,12.913226,21986.146,1.75001,112.64168,0.37743536,0.3258249,0.55612063,0.07529936,0.0049495758,0.00022852345,0.003202023,0.00068546773,-4.8412305e-05,168.73146,50.170826,221.60997,38.05505,0.8388926,57.39173,57.485016,48.266216,0.0027850636,86.08366,0.79059124,6.351482,0.16257282,12.0
0.8398777,608.3463,10.28332,1212.3777,20806.248,108.40838,23426.857,3.5510094,115.32108,0.32484755,0.31390697,0.54708034,0.07636771,0.004488929,0.0002123339,0.002960832,0.0021191286,-6.961584e-05,142.7291,38.950905,246.99591,17.052948,0.81671107,58.301746,57.12613,53.076683,0.0031875125,80.33696,0.050889257,4.5294147,0.075673185,13.0
0.296917,535.627,11.378807,1266.2034,45612.023,281.36945,22129.758,3.464864,117.10596,0.3784306,0.37529114,0.49646106,0.079034,0.0048536505,7.8886485e-05,0.0038055554,0.0005479104,7.487001e-05,192.4577,49.189404,224.93288,19.438116,0.88510746,64.85659,63.521492,62.95225,0.002352396,88.18014,1.6337341,5.9942408,0.16771467,14.0
0.09012652,280.8311,8.440958,1192.6791,17364.963,-341.5336,14552.046,1.8217846,95.871895,0.3959767,0.42847088,0.5260939,0.06795461,0.0045199287,0.0002519743,0.0044499002,-0.00055345136,-1.0849722e-05,168.0682,59.44673,243.35574,49.581814,0.8531428,55.591133,61.569534,38.735382,0.0031827597,70.30732,0.68019164,5.5826607,0.035989333,15.0
0.7594981,547.32294,10.173755,1300.5952,21696.69,84.45741,31582.139,2.0983725,122.64814,0.3514068,0.3501186,0.54798305,0.06852455,0.004003512,0.00023418378,0.003470362,0.000146118,8.631838e-05,188.73557,43.4588,258.92175,43.101208,0.85586125,58.331226,64.559135,53.84492,0.003224901,83.49469,1.2258866,5.712167,0.14901869,16.0
