pft,sw,par,ta,vpd,wds,lai,sza
4,504.915,485.5571012139199,21.1417,4.074,2.148978635154779,5.4,66.70831141013318
4,438.95,909.785,23.70775,11.934958443525458,3.6131070661976,5.2,46.79127298617437
4,964.175,1823.065,17.5963,6.54944277396417,3.8236693147542447,3.6,35.99776255768804
4,-0.5549999999999999,0.02,17.56645,2.5182912914009576,3.137108308741065,2.3000000000000003,90.0
4,554.595,1070.91,17.91465,7.77885,3.697820384486605,5.2,16.20927405975831
4,970.72,1899.11,23.3868,10.216297837764792,3.680371666769114,5.2,17.08156397958904
4,-4.34,20.02628234579049,18.55535,1.87425,2.286763145349548,5.4,90.0
4,543.06,1082.19,20.05955,4.430199999999999,3.115838782640715,5.2,59.47456325206221
4,80.41999999999999,168.015,13.6443,6.327597933986251,3.173940996942125,5.2,69.556122542523
4,648.845,1195.77,15.6455,4.66119974592192,4.014782742654321,3.6,59.70615293896972
4,596.0050000000001,1212.5549999999998,21.703000000000003,3.49065,3.742987747138925,4.9,51.36191226481222
4,533.535,1087.58,21.66085,5.902200000000001,1.1374177201911482,4.5,55.066589915653
4,388.77,816.9849999999999,19.9675,9.79005,2.220004275675989,1.8,21.527063162604584
4,294.675,630.275,23.53425,9.563177989844268,3.78979958811382,5.2,58.69812806910304
4,207.78500000000005,458.54,16.3888,3.4955,2.47469185791778,0.5,64.16503071064075
4,323.545,679.6,18.8801,0.3797,2.316507917418535,2.3000000000000003,32.72997220292966
4,549.37,1093.315,22.23915,11.019653323251145,3.0304218490670847,5.6000000000000005,45.95764319748954
4,144.61,292.645,17.2251,5.92595,2.19318102804729,5.2,46.63548115339607
4,816.54,1578.0700000000002,24.478050000000003,10.92860567466775,3.121830270239525,1.8,15.284224741885422
4,28.86,63.25,11.9749,1.5358437019636495,3.907221785742964,5.2,71.10655133766227
4,137.315,314.69,20.61425,6.259,1.925482133987985,2.7,66.01587672097295
4,584.32,1150.595,22.971400000000003,3.73855,4.68536225909609,1.9,15.177702395096295
4,774.775,1625.22,21.16115,11.42595,2.30305820590718,1.8,28.28381162830559
4,111.365,247.8,22.21415,5.09605,2.407821111043705,4.9,74.41248141627915
4,543.005,1036.52,17.42435,5.7369,2.96474148727708,5.2,25.25637258167568
4,92.975,207.38,17.4325,3.1680439970615777,4.314930513460155,2.7,61.61506037680152
4,620.9449999999999,1341.6799999999998,23.7944,10.576899999999998,2.9484080286975898,4.5,44.44734838005095
4,198.635,427.435,17.98825,3.867227618523532,4.258392019788555,2.7,49.71439735432401
4,302.785,581.67,15.4495,4.29865,1.7693664675521048,1.8,74.49914653405943
4,9.32,26.88,19.85365,4.356543219541994,2.540439292080145,2.7,83.86318111612876
4,904.625,1699.125,10.3692,5.184774975986342,6.242261689920785,0.8,38.94118939623831
4,901.815,1798.87,13.78225,5.4961,7.244143533809369,1.0,34.61727431012331
4,-3.68,0.125,-1.5630334637310743,1.0162,7.213027163526105,0.9,90.0
4,249.05,503.53,10.6942,5.886210400439412,5.552933638603205,1.1,65.53332284848503
4,904.8,1683.05,15.3263,9.97495,5.909133779849579,1.0,35.85
4,74.105,168.07999999999998,7.38085,1.708838429907055,4.939920863956068,0.9,51.3166768857412
4,514.355,957.895,-2.1414,3.1579,2.566321163566803,1.1,68.7519110327904
4,669.975,1326.705,23.8507,10.169116929432914,4.3596587575989085,1.1,40.67233396985488
4,569.7048773400472,1146.3683236522588,14.586298299934592,4.152004929328276,5.879519711344582,1.3,28.759508586263543
4,221.6,472.275,18.288,2.8548,1.905048252749575,4.5,24.933268337709844
4,946.145,1776.145,12.8002,5.987389715102397,5.5724808451874495,0.8,28.53356259224621
4,-2.75,0.28,10.27395,4.384,4.94926880514732,0.4,90.0
4,413.86,864.6949999999999,8.36875,8.3026,3.554794516730732,1.1,58.16919537476323
4,688.585,1424.39,16.0673,12.4956,2.33261025333871,1.4,38.08754341688288
4,681.025,1313.04,-3.1290500000000003,2.0242,4.861319706122485,0.9,54.86355960775486
4,428.995,861.88,12.9096,10.5597,2.63641897072303,0.4,42.18166726783781
4,757.7850000000001,1547.6999999999998,10.6073,8.0196,4.68351875458837,0.9,45.48010368637427
4,787.915,1458.085,13.3598,7.1888000000000005,6.495944108083985,1.0,48.995083766730566
4,776.315,1528.6950000000002,6.577249999999999,7.4775,3.260117730594588,1.1,38.71819999215813
4,654.09,1344.75,22.75945,16.17135,2.62763765004717,1.2000000000000002,41.67293814619333
4,82.83,177.865,11.85465,4.030633621040124,5.00151263151902,2.7,59.25974018461199
4,826.77,1570.485,6.0164,4.5023920601806,2.94659629556477,1.1,32.19468024378597
4,278.52,578.28,-2.12405,1.5913,7.746256998468835,0.7000000000000001,48.995083766730566
4,347.065,736.06,13.1965,3.4549690316686603,4.041729928430508,0.7000000000000001,27.7997855879185
4,139.285,290.675,6.402900000000001,5.7299,6.021926339022805,0.8,64.30579505891616
4,355.66,784.4000000000001,4.34415,4.596550000000001,2.0632628018032,0.9,59.10752633437973
4,53.44499999999999,125.55,6.1321,0.68815,6.13475381554333,4.3,54.97142954593794
4,7.634307972748445,20.02628234579049,13.833786474875676,2.585382560868534,4.206963980434502,5.1000000000000005,90.0
4,-3.335,0.265,5.9132,1.6481,6.902667439815501,2.5,90.0
4,-0.635,20.02628234579049,9.40015,0.25175,4.123240742053775,3.4000000000000004,90.0
4,545.115,651.5181572116055,19.60235,4.9698,2.033726872328924,0.8,59.701906420146585
4,803.8,1619.945,17.10835,12.5165,2.31844648529974,5.5,46.22
4,290.9,724.49,17.26365,9.9067,2.8941008872751404,1.2000000000000002,62.794722871635926
4,90.825,242.99,8.10975,4.4846,2.85035873847397,0.9,74.15052375550347
4,317.19,652.785,-5.2002500000000005,1.10005,2.709930225079205,0.6000000000000001,61.8270171494044
4,233.115,541.95,3.98825,4.2707,2.23071741344973,0.9,66.1112166290036
4,682.885,1404.335,14.3108,7.7053,5.86954257352868,4.5,40.543639612700005
4,8.81,21.14,14.15815,0.33585,2.6235011258061034,0.2,90.0
4,616.1,1238.13,6.3988,5.7467500000000005,5.001494648345449,0.3,58.006968055211225
4,386.70823695373167,779.6584820091247,19.08489384215724,8.076611459237263,3.521367405112332,5.1000000000000005,68.0507228015765
4,431.575,833.5699999999999,11.76785,3.2547,5.37209981940609,4.5,72.72027409414154
4,171.20999999999998,391.845,13.3509,2.6753536381542524,3.584131292730225,5.6000000000000005,47.31423904248897
4,79.295,405.5886231120196,10.5566,-0.1127,3.787558815458146,3.4000000000000004,52.225160281516
4,387.645,889.255,16.8274,10.1764,3.681013533659987,5.5,54.97142954593794
4,-3.26,0.02,4.3116,3.1528,5.12938934805788,0.9,90.0
4,55.675,128.95499999999998,5.9356,2.0308051460530456,5.50538544170424,0.3,58.706767701997606
4,691.89,1440.49,14.33085,7.00645,3.766627492359625,2.0,48.16
4,311.23,707.44,13.44785,7.52635,4.26915806467867,4.5,63.68104525314309
4,554.97,1102.91,5.00005,4.7868,5.40530636636233,0.3,63.85172504575821
4,99.28,223.105,-5.664149999999999,0.23795,6.190196385272396,0.5,64.67763127581429
4,327.475,778.19,0.80395,4.71935,1.75019064800268,0.5,65.06334985867267
4,69.28999999999999,152.09,-0.41225,0.37675,3.867028089038885,0.6000000000000001,73.05599003824983
4,-0.585,0.125,-2.9662192820493805,2.0703171394275213,4.360786931732938,0.5,90.0
4,143.385,307.125,-2.6861931453765164,-0.0232,3.600254738656344,0.5,68.17692318915422
4,82.24000000000001,205.665,2.461388393167471,1.522154709429942,2.433221211420518,0.6000000000000001,57.48891508072419
4,176.405,363.56,20.7492,4.847398405697605,2.045384977422545,4.0,62.66878955672102
4,242.255,550.45,20.2065,4.0901,3.300397875145205,5.300000000000001,31.6044997790502
4,-3.89,-0.315,20.1751,7.0179,2.30822601955816,5.800000000000001,90.0
4,282.875,608.145,20.5961,4.2691,2.367480222250795,2.2,45.28840275456105
4,489.495,1032.46,24.0503,8.422185905212269,1.1237333518085548,4.7,50.99734831136548
4,916.94,1810.87,26.92185,17.2043,0.9559021610556646,5.6000000000000005,12.837518020124028
4,462.295,947.31,22.74205,8.0654,0.8642458193133045,5.1000000000000005,52.59973131987314
4,984.535,1847.895,23.9083,18.5507,1.37417310452807,4.0,21.84
4,354.44,754.8199999999999,20.69725,10.40575,2.749355274392685,5.300000000000001,62.70591298134966
4,414.77,843.89,25.6743,6.8704,1.440858494235225,3.3000000000000003,51.81429765643696
4,498.065,1034.455,21.76975,5.34448593617263,2.5285370390640347,4.0,50.6090731157459
4,538.0699999999999,980.78,28.6573,18.924,1.79328373808828,5.1000000000000005,61.060822713881365
4,444.265,923.14,22.3654,4.12405,1.5874264968469651,3.3000000000000003,53.0646009554519
4,902.095,1843.975,30.25315,23.0841,0.9876701126256056,5.0,23.3686685940758
4,634.7950000000001,1393.3200000000002,24.0476,3.583887005686892,2.2988069308265,4.0,26.8815974374233
4,172.27499999999998,378.255,20.1423,0.70415,0.618186691343397,5.1000000000000005,67.48083347653693
4,452.995,922.325,25.57715,8.3223,1.61898013883922,5.300000000000001,40.14625062291434
4,145.3,317.08500000000004,23.4669,6.86875,2.268768192255485,4.9,55.29558919159789
4,569.265,1048.825,28.71725,18.32275,1.8680128260375284,5.1000000000000005,57.53172318552242
4,919.345,1921.34,25.4474,15.7445,1.251612556579611,4.0,20.92
4,677.14,1382.875,25.1775,8.826450000000001,0.915114395012198,5.7,34.00082723449988
4,76.905,168.935,23.36885,6.0217,0.6133086648260799,2.2,62.86433802708937
4,628.4100000000001,1246.125,23.3956,7.8093,1.338763851818776,2.1,44.45675339174316
4,939.105,1910.6,29.4651,22.2858,1.368413330067685,5.0,18.28
4,611.583144292305,1516.14,26.22845,9.49785,2.38639098187061,5.800000000000001,18.338893483898023
4,337.105,725.725,21.2828,4.5079,0.7156428958349865,5.6000000000000005,50.6090731157459
4,254.235,518.19,25.4947,8.533938874334172,2.22850111897236,4.0,67.19662490585678
4,840.13,1645.515,22.893500000000003,12.11185,2.153873695759875,5.4,28.70636071124316
4,610.2149999999999,1126.03,28.8266,24.1292,1.20271274853245,5.6000000000000005,55.03088431139864
4,670.175,1312.985,23.35335,6.929600000000001,1.782289626732965,4.0,38.49191317220598
4,573.3050000000001,1199.9450000000002,29.90665,20.0396,2.7777557148079,4.1000000000000005,48.24631562155867
4,499.98,908.295,31.45195,25.35095,1.64495300442209,5.2,56.139932803693945
4,367.66,750.62,21.9851,6.1514500000000005,2.421472677317796,2.1,56.084249002730346
4,55.91,120.455,23.2584,5.47755,0.934538501866897,2.2,74.98009747219922
4,360.52,646.145,28.4122,17.49355,1.4654081923079652,5.1000000000000005,73.18940292968672
4,514.115,1070.5700000000002,23.4819,5.5093,2.2783140069901453,5.0,28.22755427703519
4,312.84000000000003,611.41,26.8027,18.52075,2.637477193656755,5.800000000000001,67.66327238030239
4,153.10500000000002,334.79999999999995,17.45865,3.843265338604797,2.5680552789814923,4.7,62.631514290077256
4,809.7520227643762,1732.22,29.23855,14.08225,0.9838416978369624,3.6,27.67023125987396
4,353.80499999999995,746.35,18.13335,5.343678805151091,2.653369997544581,4.7,50.5738530348091
4,118.695,266.405,14.5513,1.19845,1.0343369763833925,0.6000000000000001,70.97820506821108
4,502.46,1048.83,17.80825,4.19655,4.370852106096315,0.9,44.10515988463295
4,-0.41,-0.3349999999999999,5.5752,1.4724,2.043837668605325,0.5,90.0
4,1001.585,2001.72,25.74775,17.715449999999997,2.130470853273685,5.0,15.99840072174122
4,873.0799999999999,1727.1734222173857,15.9528,10.729917386366807,1.8574096828542448,1.0,32.57299603444899
4,851.015,1644.375,11.1561,7.3911,4.50746167878249,0.8,37.081113960527794
4,738.14,1474.89,26.1016,20.769,4.910559866402441,0.5,32.904957890540146
4,753.97,1528.815,29.8027,25.3504,3.665169280210885,1.2000000000000002,31.949223036723414
4,326.915,669.485,17.973950000000002,11.3187,4.470003628953336,0.4,62.23345022344205
4,965.49,1915.155,11.23505,6.558,1.83278204506379,3.7,25.23717230733932
4,138.46,307.3,10.84025,3.4567218992252,1.0940672448884623,1.1,73.1424877787606
4,611.76,1248.34,13.49135,10.4743,1.5266396882822049,0.6000000000000001,46.739258968608816
4,961.1306306798404,1932.16766554698,13.02828499592515,8.459694972908489,4.0593854633165405,1.8,26.69442551566545
4,336.61,699.2249999999999,18.02855,13.85925,1.332463677747455,3.8,74.5142486720876
4,731.825,1420.42,0.3018,4.301500000000001,2.62361853397598,0.7000000000000001,53.841631010949385
4,775.635,1548.51,7.55725,7.654349999999999,4.0213669585548,0.9,43.15272511204304
4,292.025,599.0649999999999,11.8561,3.1418,2.059533270885765,5.5,21.208615314747256
4,188.7,353.895,4.808,2.9072500000000003,0.669654530202364,1.0,71.50782446628163
4,615.6185677015269,1241.056169816392,9.361737401789116,6.650789520767868,3.89073515090535,1.8,45.721354991253136
4,812.825,1696.69,14.01795,13.01975,2.27742622864523,1.0,44.2616517379172
4,958.48,2014.965,24.84235,18.29815,1.8122885056568896,4.3,18.99704586407476
4,331.42,664.49,22.7559,3.6382,1.842800736290515,1.2000000000000002,63.75327745393066
4,679.8050000000001,1403.56,19.9282,16.4142,4.5312299567002405,0.6000000000000001,52.46494949585322
4,296.99,627.9,17.4303,12.75405,1.51007137299366,3.8,62.39330868767577
4,535.65,1139.325,22.1952,22.0809,1.345689671997165,3.6,59.847455725773656
4,335.545,665.245,26.935450000000003,11.04245,3.127597042730075,1.9,56.63593124295797
4,806.235,1584.37,24.2548,14.04065,2.432897009156715,4.7,42.3547307104836
4,-3.22,0.105,23.5711,8.801749999999998,0.9098655509771584,5.1000000000000005,90.0
4,611.135,1226.585,-0.252,2.94165,1.67373222960408,0.9,55.089495554181305
4,657.485,1347.42,25.99295,11.1922,1.886203294268785,1.1,47.39839745530284
4,145.63,338.28000000000003,19.3947,7.0798,0.992154472548766,4.7,74.4014854138204
4,571.795,1143.38,13.5144,3.65525,1.232566430686311,3.7,55.87068898108267
4,143.595,318.015,10.95625,6.758649999999999,1.3121884068550251,0.6000000000000001,67.77504270066468
4,728.105,1358.69,28.2414,20.95105,1.2879957820689851,5.2,44.919343312042514
4,284.11,631.5999999999999,16.459400000000002,4.17755,3.610761482441205,2.7,68.50606675057503
4,47.94499999999999,106.585,24.99185,7.597849999999999,2.17993031574221,1.9,68.11506932493889
4,288.005,631.245,5.4455,2.73785,2.2773687324379948,0.7000000000000001,67.37048750585872
4,-0.095,0.095,12.4685,3.00941837426528,1.8122803679636208,2.8000000000000003,90.0
4,439.195,887.885,13.4823,3.5969,1.0157294563743255,2.6,60.94105542630379
4,884.44,1724.185,25.61405,16.13595,1.30945756312325,3.8,30.52482444222921
4,294.59,673.985,13.87545,12.77765,1.72594415019973,0.8,74.32236373693897
4,578.6949999999999,1176.85,18.3695,7.762399999999999,2.506541122854665,2.3000000000000003,48.168753956767645
4,311.155,585.35,31.94655,27.5727,1.5805687818891447,4.7,72.7180226719274
4,734.97,1479.495,14.5072,7.14555,4.0554239127814204,4.5,46.36711643914767
4,546.63,1078.895,16.8855,3.97305,1.34241519713936,5.300000000000001,53.3451984603623
4,177.435,373.55,6.95875,3.9744,1.335133467110405,0.7000000000000001,60.40947937058786
4,464.27,1006.285,7.2575,4.5304,1.54241567745489,0.8,59.66518740426362
4,436.845,940.07,11.994,8.1299,2.332514939390185,0.7000000000000001,60.95754147316633
4,271.55,558.335,11.9084,2.40965,0.950267863467467,2.6,70.29271726722256
4,615.015,1199.64,13.91515,5.259650000000001,1.24238025677752,1.4,51.99442394620475
4,241.51,505.605,3.69625,2.82415,3.424073790548185,0.4,58.99239211227906
4,229.92,501.42,-0.54795,1.6654,2.342633027550665,0.5,61.84518558173719
4,-0.93,-0.37,5.46405,0.36115,3.4203279195325127,0.5,90.0
4,221.695,477.5,15.04885,7.837849999999999,1.3097520929680049,0.6000000000000001,69.07282994099343
4,29.52,79.83,2.148,0.1488499999999999,1.348833082785248,0.5,70.37315109089353
4,200.7992322440392,265.58500000000004,19.0033,10.389155174686598,3.59058803331709,5.7,70.9826545292671
4,788.9749999999999,1696.445,28.02075,16.72295,2.42505948755118,5.5,17.482211765996695
4,-5.0600000000000005,0.075,11.3236,6.7778,3.400349575463975,5.0,90.0
4,629.49,1288.735,27.6361,14.3126,3.44527370074295,5.6000000000000005,35.03507511242572
4,352.8,677.4300000000001,26.2002,15.876449999999998,3.873809972898495,4.9,48.77065674252652
4,811.45,1570.3200000000002,27.456200000000003,19.1456,3.491901719112823,5.300000000000001,25.686706068593747
4,688.405,1425.8,27.6858,13.1827,2.672191501918335,5.0,35.841837200848815
4,595.0999999999999,1254.56,22.9169,8.09915,2.258168641833529,6.5,57.4850910656728
4,115.89188828817524,244.0219821002346,18.37,1.96785,3.22694004790134,5.7,57.40401308490547
4,554.055,1104.08,26.9658,10.5869,4.293448963019101,5.4,38.69541160110534
4,-3.16,4.115,26.0968,12.9971,2.9532985553770503,5.800000000000001,90.0
4,184.885,365.895,29.5644,10.8895,4.55140177125232,6.300000000000001,68.01731020252456
4,339.01,761.925,26.2212,13.28725,2.82527433479778,4.1000000000000005,71.31296387359438
4,581.5,1251.645,27.9391,14.96445,1.49062022224979,6.6000000000000005,40.011557945670624
4,305.99,696.975,21.1102,4.62105,0.908605867885888,5.6000000000000005,69.31142351377163
4,757.81,1567.3000000000002,28.27845,11.62395,2.103908975424555,6.300000000000001,42.40122863353683
4,929.515,1831.815,30.6912,24.0821,2.505764417066805,5.300000000000001,21.57911918866189
4,523.975,1036.5,26.57605,17.41985,4.57956987736223,4.9,18.629844456121635
4,555.035,1055.78,33.108900000000006,30.60585,3.53804724516319,5.0,49.58786114188879
4,95.01,210.445,26.2053,7.937049999999999,6.040684822242564,5.6000000000000005,25.545780028282785
4,594.375,1270.585,28.0899,13.74945,1.78173006552717,5.9,30.004473317515963
4,70.565,166.04,24.22165,6.52,1.5661364904800816,5.6000000000000005,57.59162341747054
4,433.955,907.09,23.94345,3.93,2.737883321654555,3.5,43.421420006032406
4,697.0999999999999,1504.25,27.27875,13.35,1.3067873354812731,6.6000000000000005,29.802300932193315
4,777.75,1719.905,27.4585,9.7674,1.36425689682768,3.5,38.13272229726232
4,1007.26,2008.56,25.9188,14.5919,3.143680842594705,5.300000000000001,23.86653233786879
4,301.545,634.51,24.084850000000003,5.126,1.3042760066420895,5.6000000000000005,17.931461323745346
4,738.55,1416.695,29.12825,20.2781,3.230624784935855,4.0,37.675176450407
4,226.895,438.795,26.96465,19.35225,2.02548505386639,5.300000000000001,59.69647732074316
4,396.525,868.835,26.38875,9.548270778326584,2.227338608098815,5.800000000000001,69.05342628232259
4,469.645,1050.875,23.4401,7.97775,0.862619801307939,5.9,64.25139657886177
4,626.4649999999999,1283.45,25.497300000000003,8.1122,3.906956982398785,5.4,19.801752697442662
4,80.145,177.82999999999998,21.967,1.9217,1.7184154500419269,5.6000000000000005,69.041002378946
4,-4.98,-0.205,24.2493,8.8366,1.552712217821154,6.300000000000001,90.0
4,1.6,5.154999999999999,22.1965,1.9462,4.5918073098295,5.7,71.9287488292508
4,758.565,1441.9499999999998,20.01525,16.917450000000002,2.33021770096022,5.0,37.100850339549375
4,579.335,1222.57,25.9982,10.22665,3.75215093332447,5.4,25.605943755356368
4,824.65,1753.79,29.56105,13.0407,5.082888857271236,5.300000000000001,31.464331339150576
4,297.57,627.6,25.9679,10.0917,3.228409331736805,5.4,36.43084347865048
4,789.19,1573.5,26.1985,11.8934,2.617504618128865,5.1000000000000005,30.004473317515963
4,881.045,1792.39,22.8377,20.3974,6.726091368216616,0.8,36.92
4,129.865,314.51,22.95605,14.049600000000002,5.41831330507064,0.4,51.5152542949428
4,-4.395,0.0849999999999999,-2.3418,2.8512,3.3020196245429,0.7000000000000001,90.0
4,45.28,107.58,20.18065,0.2716,3.839031613433818,5.4,69.85192446643617
4,704.395,1479.31,15.1033,10.046,3.0733606272266947,1.0,32.69745761753873
4,70.715,180.995,3.91485,0.12075,3.91695975719579,1.0,58.17401282027437
4,20.950000000000003,53.125,9.79035,6.1657,1.3544970136768637,1.6,68.52231595389202
4,685.505,1287.237128122612,4.46005,5.6968,5.311969791402815,0.6000000000000001,50.58
4,400.31,442.4390175211632,6.3278,6.10675,0.529464447324256,0.6000000000000001,69.98120189394596
4,565.61,1119.195,28.4873,24.08945,4.56871857513788,2.5,43.01451978741239
4,842.185,1692.25,22.79725,20.09815,6.779749791610992,0.8,38.47141762587407
4,101.385,228.59,9.8734,0.27765,2.02228786484433,5.7,18.02240299909248
4,63.69,115.87,12.80205,10.26345,5.0300697341613,1.5,66.5675699230944
4,695.475,1426.895,12.4303,8.87885,5.13547639685127,2.1,26.59271466273043
4,359.645,720.28,9.7454,8.5333,3.353721234284405,0.6000000000000001,59.4245057409004
4,636.025,1274.6,23.5876,6.46175,6.588241758937915,5.5,37.90204016635727
4,520.1,992.13,19.31255,18.06165,2.8516151789786948,4.7,53.21672104844173
4,278.635,612.62,10.72745,2.71855,4.106063009654,1.0,66.3350376909859
4,930.955,1855.205,11.5472,10.8862,5.615545741815845,1.5,27.911336244274523
4,-2.655,0.08,3.34825,3.2006,6.710090068839975,0.8,90.0
4,738.4449999999999,1562.17,29.5477,18.5754,3.337732079708365,5.5,25.97083658139893
4,774.71,1549.345,25.4516,9.52595,6.201879976236635,5.4,26.824449994938323
4,37.145,82.78,8.97225,0.1013,2.067263552440025,5.7,60.61069365374723
4,721.22,1481.635,12.0358,8.49935,5.3585117091579,2.1,25.64529496404864
4,330.58,751.64,15.17535,1.40455,5.20187721236098,2.7,25.34186451615317
4,757.06,1562.465,25.70105,8.834800000000001,1.964002397426995,2.2,41.80976927240262
4,76.02,167.45,23.191650000000003,4.31025,1.5182861464418735,6.0,71.20648421671135
4,-4.65,0.09,17.68795,8.11315,2.5200287767269,5.0,90.0
4,305.275,688.52,4.0876,3.41555,1.881641707415955,0.4,74.21405131878231
4,400.795,746.495,25.61735,21.69475,4.763599583892975,4.4,60.099217950231015
4,162.005,340.955,16.973,3.1906,4.650710358011675,4.6000000000000005,56.008596217811785
4,334.63,709.775,14.4502,4.209,2.72766579048286,1.3,58.85345959335226
4,620.355,1180.31,23.7109,16.63125,3.285809180495505,5.7,48.04079058570632
4,755.605,1524.995,26.44875,11.70945,2.036822261905885,5.0,40.396873582799245
4,578.9420930342338,1175.2054131381738,18.8749,10.861968668782016,2.76008316442436,3.3000000000000003,52.9982315950906
4,786.7750000000001,1612.045,26.516,10.074,1.87258080188612,2.2,38.17060805788553
4,643.1700000000001,1388.9,22.36645,10.84805,1.22865977825719,4.9,54.70280608054702
4,594.145,1192.69,20.7154,7.41025,4.668842166102605,1.0,54.27016816568402
4,348.88,721.7,10.4392,4.7715,1.806802956009295,0.9,54.37868112513291
4,586.1500000000001,1207.765,19.3008,3.5011,5.657445674486976,4.0,40.396873582799245
4,248.985,546.81,2.50595,2.7608,4.65204791885129,0.6000000000000001,74.69039458343713
4,568.54,1217.885,18.50935,7.51595,5.4921397992360745,1.8,53.05929778407926
4,716.39,1396.81,23.26435,16.21785,5.11277876339239,4.4,45.9
4,-2.42,0.06,15.2777,3.0969,4.26237118859049,1.3,90.0
4,216.139522180972,445.617694022926,18.2475,5.592064963426831,2.9323146615737734,4.5,71.40292452723085
4,401.44,767.385,7.1164000000000005,6.6057500000000005,7.24172384846398,0.5,65.05305461902365
4,193.565,380.23,8.056000000000001,5.93755,3.5028528986508247,0.4,72.58087789866477
4,803.77,1695.135,26.1944,14.0467,2.945364098755865,4.9,34.29
4,376.09,774.085,9.5636,4.31395,1.860841130469875,0.9,53.11733174796456
4,112.66,250.915,18.46335,6.96945,2.9250767298268947,0.7000000000000001,67.46178735836126
4,-3.55,0.08,-1.759,1.9804,4.49131891339378,0.5,90.0
4,137.235,285.975,4.696,4.7543500000000005,4.2604155933223495,0.5,74.5280041922697
4,-1.73,0.07,3.5858,3.51085,2.2019068999322053,0.4,90.0
4,476.65,983.415,2.6507,3.32185,3.884000440664395,0.5,61.71016096488513
4,496.80500000000006,1010.675,4.0291500000000005,3.9228,3.3934804457138847,0.4,62.89721278749483
7,376.595,795.02,36.77075,52.4661,5.85324680608842,0.3,58.70839300791906
7,89.48,240.555,19.23735,1.1255000000000002,1.3241299349456543,0.3,49.22801260290203
7,-6.234999999999999,-0.305,19.0915,23.7559,2.31510396451233,0.3,90.0
7,980.25,2014.84,35.8067,41.74685,3.78330749251995,0.3,35.963502109866326
7,840.43,1771.155,35.31195,39.9089,2.48838700140919,0.2,37.826929808236514
7,518.6949999999999,1164.445,26.35125,12.34845,1.13512191129976,0.3,61.112826347120055
7,720.505,1551.7,25.152500000000003,10.0896,1.6471071979578702,0.4,53.173329440302695
7,491.385,1061.745,32.09195,30.13245,1.6758717320504473,0.4,63.10742033544503
7,949.285,1942.995,33.14605,31.63555,2.40456212612468,0.4,24.14719121894792
7,997.465,1983.06,36.3204,40.89975,2.068006125940735,0.3,25.397090453337096
7,657.865,1239.02,21.5219,22.56115,1.61857805097359,0.3,60.706936854577705
7,961.26,1978.605,36.08445,42.22475,3.4971198049322,0.2,25.45
7,1073.81,2163.405,31.4637,36.14665,3.4667223589988447,0.3,15.3
7,270.22,610.89,28.77345,20.8362,2.094172806718375,0.2,20.85231559114898
7,-3.2350000000000003,-0.32,26.76965,31.080150000000003,3.39526267751901,0.3,90.0
7,261.84000000000003,559.4549999999999,28.72615,20.786050000000003,2.7642240750460685,0.2,45.81805540292882
7,136.5,291.195,35.3382,49.94785,5.68335594326123,0.3,71.15027764059732
7,738.595,1506.08,38.9764,55.62545,3.4033557437632203,0.2,37.145871793445686
7,990.51,1970.215,38.35755,49.3892,2.04704457206015,0.3,15.276564783606862
7,740.2750000000001,1434.795,35.8163,43.84715,3.258324458033075,0.3,41.65766060797017
7,450.005,847.51,26.0226,27.76975,1.585275538912925,0.2,73.42071916597094
7,39.115,96.035,25.762300000000003,14.05715,4.61436351647248,0.5,62.993436204155934
7,1042.815,2139.94,36.180400000000006,44.87205,3.10099969049659,0.3,17.87
7,414.06,898.105,26.4979,14.76825,1.8268911805543224,0.3,61.112826347120055
7,411.505,893.32,30.45545,25.3641,1.983641032768685,0.2,22.91483186533521
7,1026.505,2048.48,36.49475,44.9158,2.37742354517245,0.2,23.32312267896104
7,757.485,1562.03,34.658100000000005,37.16385,2.67685470615828,0.3,23.092437032702268
7,931.515,1904.94,29.29125,28.09505,2.187895072047405,0.3,35.22132502643561
7,468.54,1070.4,26.31925,11.42675,1.41923319276103,0.3,64.61731269176319
7,209.705,449.885,29.28545,21.482750000000003,1.84564103481339,0.3,59.05894870951883
7,1016.245,1897.845,27.09665,32.39365,2.3691155556528303,0.3,35.35179157520932
7,69.03999999999999,181.13,25.41875,13.0468,2.5350146067904697,0.3,25.65516857220807
7,547.0799999999999,1168.395,29.9265,19.883450000000003,6.107488776498865,0.2,23.3343296576368
7,771.875,1522.66,38.0164,50.8574,4.15741480619625,0.3,34.34167126834456
7,803.5,1646.46,37.61435,48.85795,3.2592738826939147,0.2,10.975090720825358
7,556.53,1167.36,36.3608,51.92965,7.13813347463619,0.2,45.76936969242122
7,-5.695,-0.3,21.09095,18.9245,2.66060675409721,0.2,90.0
7,727.5899999999999,1471.03,35.54755,39.43075,1.526613422432395,0.5,36.447272941421886
7,771.235,1529.505,31.3203,25.5711,2.268113306171305,0.7000000000000001,22.689260752808973
7,947.515,1934.52,34.9016,35.8499,1.69551792522922,0.5,16.32166421202129
7,332.95,675.365,17.6794,15.0372,4.70478578463585,0.3,54.57468396775374
7,976.185,1966.35,23.05095,20.468400000000003,3.15089165503866,0.2,30.65
7,-4.43,0.02,6.2531,4.5797,3.26581710950409,0.2,90.0
7,1058.75,2098.5600000000004,26.44023783968656,29.32715,5.592914098401905,0.8,25.5
